Client,Accounting Document Number,Fiscal Year,Document Item in Invoice Document,Purchasing Document Number,Item Number of Purchasing Document,Due Date for Retention
100,1000058806,2022,1,4000036368,10,
100,1000058807,2022,1,4000034223,10,
100,1000058808,2022,1,4000035035,30,
100,1000058809,2022,1,4000015308,10,
100,1000058809,2022,2,4000015308,20,
100,1000058809,2022,3,4000015308,30,
100,1000058810,2022,1,4000033955,10,
100,1000058810,2022,2,4000033955,20,
100,1000058810,2022,3,4000033955,30,
100,1000058810,2022,4,4000033955,40,
100,1000058810,2022,5,4000033955,50,
100,1000058811,2022,1,4000034892,30,
100,1000058812,2022,1,4000013519,10,
100,1000058813,2022,1,4000038279,1,
100,1000058814,2022,1,4000053517,10,
100,1000058815,2022,1,4000001152,1,
100,1000058815,2022,2,4000001152,2,
100,1000058815,2022,3,4000001152,3,
100,1000058816,2022,1,4000037031,10,
100,1000058817,2022,1,4000017296,10,
100,1000058818,2022,1,4000012952,30,
100,1000058819,2022,1,4000030665,10,
100,1000058820,2022,1,4000030666,10,
100,1000058821,2022,1,4000012952,30,
100,1000058822,2022,1,4000034530,10,
100,1000058822,2022,2,4000034530,20,
100,1000058823,2022,1,4000035591,10,
100,1000058824,2022,1,4000030969,10,
100,1000058825,2022,1,4000047853,10,
100,1000058825,2022,2,4000047854,10,
100,1000058825,2022,3,4000047855,10,
100,1000058825,2022,4,4000047861,10,
100,1000058825,2022,5,4000047862,10,
100,1000058825,2022,6,4000047863,10,
100,1000058825,2022,7,4000047864,10,
100,1000058825,2022,8,4000047865,10,
100,1000058825,2022,9,4000047866,10,
100,1000058826,2022,1,4000017410,10,
100,1000058827,2022,1,4000035711,10,
100,1000058827,2022,2,4000035711,20,
100,1000058828,2022,1,4000017410,20,
100,1000058829,2022,1,4000035712,10,
100,1000058829,2022,2,4000035712,20,
100,1000058830,2022,1,4000054781,10,
100,1000058831,2022,1,4000038361,1,
100,1000058832,2022,1,4000055237,10,
100,1000058833,2022,1,4000017535,20,
100,1000058834,2022,1,4000036204,20,
100,1000058834,2022,2,4000036204,30,
100,1000058834,2022,3,4000036204,60,
100,1000058834,2022,4,4000036204,80,
100,1000058835,2022,1,4000013929,10,
100,1000058836,2022,1,4000013928,10,
100,1000058837,2022,1,4000032634,10,
100,1000058838,2022,1,4000013930,10,
100,1000058839,2022,1,4000013932,10,
100,1000058840,2022,1,4000036190,10,
100,1000058841,2022,1,4000016412,10,
100,1000058842,2022,1,4000055614,10,
100,1000058843,2022,1,4000036463,10,
100,1000058844,2022,1,4000017523,10,
100,1000058845,2022,1,4000001329,1,
100,1000058846,2022,1,4000019408,2,
100,1000058847,2022,1,4000001329,2,
100,1000058847,2022,2,4000001329,3,
100,1000058848,2022,1,4000001326,2,
100,1000058849,2022,1,4000001337,1,
100,1000058850,2022,1,4000001331,3,
100,1000058851,2022,1,4000015485,30,
100,1000058852,2022,1,4000038620,1,
100,1000058853,2022,1,4000011317,10,
100,1000058854,2022,1,4000017263,10,
100,1000058855,2022,1,4000030057,10,
100,1000058856,2022,1,4000051074,10,
100,1000058857,2022,1,4000034509,10,
100,1000058857,2022,2,4000034509,20,
100,1000058858,2022,1,4000051074,10,
100,1000058859,2022,1,4000051074,10,
100,1000058860,2022,1,4000051074,10,
100,1000058861,2022,1,4000017506,10,
100,1000058862,2022,1,4000031219,60,
100,1000058863,2022,1,4000029583,10,
100,1000058863,2022,2,4000029584,10,
100,1000058863,2022,3,4000029585,10,
100,1000058863,2022,4,4000029586,10,
100,1000058863,2022,5,4000029594,10,
100,1000058863,2022,6,4000048162,10,
100,1000058864,2022,1,4000034729,10,
100,1000058864,2022,2,4000034729,20,
100,1000058864,2022,3,4000034729,30,
100,1000058865,2022,1,4000055041,10,
100,1000058865,2022,2,4000055041,20,
100,1000058866,2022,1,4000035996,10,
100,1000058866,2022,2,4000035996,20,
100,1000058867,2022,1,4000035336,10,
100,1000058867,2022,2,4000035336,20,
100,1000058868,2022,1,4000016559,30,
100,1000058869,2022,1,4000048125,10,
100,1000058869,2022,2,4000048124,10,
100,1000058869,2022,3,4000048123,10,
100,1000058869,2022,4,4000048122,10,
100,1000058869,2022,5,4000048121,10,
100,1000058869,2022,6,4000048120,10,
100,1000058869,2022,7,4000048118,10,
100,1000058869,2022,8,4000048117,10,
100,1000058869,2022,9,4000048098,10,
100,1000058869,2022,10,4000048094,10,
100,1000058870,2022,1,4000012952,30,
100,1000058871,2022,1,4000047932,10,
100,1000058871,2022,2,4000047933,10,
100,1000058871,2022,3,4000047934,10,
100,1000058871,2022,4,4000047935,10,
100,1000058871,2022,5,4000047936,10,
100,1000058871,2022,6,4000047937,10,
100,1000058871,2022,7,4000047938,10,
100,1000058871,2022,8,4000047939,10,
100,1000058871,2022,9,4000047940,10,
100,1000058871,2022,10,4000047941,10,
100,1000058872,2022,1,4000047942,10,
100,1000058872,2022,2,4000047943,10,
100,1000058872,2022,3,4000047944,10,
100,1000058872,2022,4,4000047945,10,
100,1000058872,2022,5,4000047947,10,
100,1000058872,2022,6,4000047952,10,
100,1000058872,2022,7,4000047953,10,
100,1000058872,2022,8,4000047954,10,
100,1000058872,2022,9,4000047955,10,
100,1000058872,2022,10,4000047956,10,
100,1000058873,2022,1,4000047959,10,
100,1000058873,2022,2,4000047962,10,
100,1000058873,2022,3,4000047963,10,
100,1000058873,2022,4,4000047964,10,
100,1000058873,2022,5,4000047965,10,
100,1000058873,2022,6,4000047968,10,
100,1000058873,2022,7,4000047969,10,
100,1000058873,2022,8,4000047970,10,
100,1000058873,2022,9,4000047971,10,
100,1000058873,2022,10,4000047980,10,
100,1000058874,2022,1,4000048093,10,
100,1000058874,2022,2,4000048091,10,
100,1000058874,2022,3,4000048090,10,
100,1000058874,2022,4,4000048132,10,
100,1000058874,2022,5,4000048131,10,
100,1000058874,2022,6,4000048130,10,
100,1000058874,2022,7,4000048129,10,
100,1000058874,2022,8,4000048128,10,
100,1000058874,2022,9,4000048080,10,
100,1000058874,2022,10,4000048079,10,
100,1000058875,2022,1,4000034586,10,
100,1000058876,2022,1,4000048068,10,
100,1000058876,2022,2,4000048069,10,
100,1000058876,2022,3,4000048070,10,
100,1000058876,2022,4,4000048071,10,
100,1000058876,2022,5,4000048072,10,
100,1000058876,2022,6,4000048073,10,
100,1000058876,2022,7,4000048075,10,
100,1000058876,2022,8,4000048076,10,
100,1000058876,2022,9,4000048077,10,
100,1000058876,2022,10,4000048078,10,
100,1000058877,2022,1,4000032297,10,
100,1000058878,2022,1,4000042755,10,
100,1000058879,2022,1,4000030702,10,
100,1000058880,2022,1,4000048081,10,
100,1000058881,2022,1,4000050793,20,
100,1000058882,2022,1,4000050925,10,
100,1000058883,2022,1,4000047981,10,
100,1000058883,2022,2,4000047982,10,
100,1000058883,2022,3,4000047983,10,
100,1000058883,2022,4,4000048011,10,
100,1000058883,2022,5,4000048053,10,
100,1000058883,2022,6,4000048054,10,
100,1000058883,2022,7,4000048055,10,
100,1000058883,2022,8,4000048056,10,
100,1000058883,2022,9,4000048057,10,
100,1000058883,2022,10,4000048058,10,
100,1000058884,2022,1,4000034965,10,
100,1000058885,2022,1,4000051694,10,
100,1000058886,2022,1,4000035379,10,
100,1000058887,2022,1,4000030065,10,
100,1000058888,2022,1,4000016184,10,
100,1000058889,2022,1,4000035917,10,
100,1000058890,2022,1,4000035297,30,
100,1000058891,2022,1,4000014503,10,
100,1000058892,2022,1,4000001376,1,
100,1000058893,2022,1,4000001298,1,
100,1000058893,2022,2,4000001298,2,
100,1000058893,2022,3,4000001298,3,
100,1000058894,2022,1,4000017294,10,
100,1000058895,2022,1,4000017876,10,
100,1000058896,2022,1,4000015028,10,
100,1000058897,2022,1,4000033174,10,
100,1000058898,2022,1,4000035430,10,
100,1000058899,2022,1,4000017522,10,
100,1000058900,2022,1,4000011321,10,
100,1000058900,2022,2,4000031001,10,
100,1000058901,2022,1,4000035430,10,
100,1000058902,2022,1,4000036138,20,
100,1000058903,2022,1,4000030059,10,
100,1000058904,2022,1,4000030890,10,
100,1000058904,2022,2,4000030891,10,
100,1000058904,2022,3,4000030892,10,
100,1000058904,2022,4,4000030893,10,
100,1000058904,2022,5,4000030894,10,
100,1000058904,2022,6,4000030895,10,
100,1000058904,2022,7,4000030896,10,
100,1000058904,2022,8,4000030897,10,
100,1000058904,2022,9,4000030898,10,
100,1000058904,2022,10,4000030899,10,
100,1000058904,2022,11,4000030900,10,
100,1000058904,2022,12,4000030901,10,
100,1000058904,2022,13,4000030902,10,
100,1000058905,2022,1,4000012827,10,
100,1000058906,2022,1,4000030060,10,
100,1000058906,2022,2,4000031003,10,
100,1000058907,2022,1,4000054347,10,
100,1000058908,2022,1,4000035290,10,
100,1000058909,2022,1,4000038397,4,
100,1000058910,2022,1,4000013475,10,
100,1000058911,2022,1,4000017554,10,
100,1000058912,2022,1,4000053107,10,
100,1000058913,2022,1,4000054078,10,
100,1000058914,2022,1,4000013482,10,
100,1000058915,2022,1,4000013482,10,
100,1000058916,2022,1,4000044606,10,
100,1000058917,2022,1,4000055569,10,
100,1000058917,2022,2,4000055569,20,
100,1000058918,2022,1,4000033571,10,
100,1000058919,2022,1,4000035810,30,
100,1000058920,2022,1,4000053997,10,
100,1000058921,2022,1,4000016847,10,
100,1000058922,2022,1,4000016003,10,
100,1000058923,2022,1,4000051778,10,
100,1000058924,2022,1,4000011104,10,
100,1000058925,2022,1,4000030423,10,
100,1000058926,2022,1,4000055078,10,
100,1000058927,2022,1,4000049508,10,
100,1000058928,2022,1,4000016003,10,
100,1000058929,2022,1,4000052158,10,
100,1000058930,2022,1,4000052158,10,
100,1000058931,2022,1,4000030701,10,
100,1000058932,2022,1,4000030696,10,
100,1000058933,2022,1,4000053889,10,
100,1000058934,2022,1,4000053888,10,
100,1000058935,2022,1,4000016504,10,
100,1000058936,2022,1,4000032184,10,
100,1000058936,2022,2,4000032184,30,
100,1000058936,2022,3,4000032184,100,
100,1000058936,2022,4,4000032184,110,
100,1000058937,2022,1,4000036455,10,
100,1000058938,2022,1,4000049509,10,
100,1000058939,2022,1,4000034079,10,
100,1000058940,2022,1,4000049510,10,
100,1000058941,2022,1,4000034079,10,
100,1000058942,2022,1,4000033893,110,
100,1000058943,2022,1,4000035653,10,
100,1000058943,2022,2,4000035653,20,
100,1000058943,2022,3,4000035653,40,
100,1000058943,2022,4,4000035653,50,
100,1000058943,2022,5,4000035653,60,
100,1000058944,2022,1,4000033893,120,
100,1000058945,2022,1,4000052762,130,
100,1000058946,2022,1,4000033049,10,
100,1000058947,2022,1,4000052762,120,
100,1000058948,2022,1,4000053123,10,
100,1000058949,2022,1,4000034771,10,
100,1000058950,2022,1,4000032518,30,
100,1000058950,2022,2,4000032518,30,
100,1000058951,2022,1,4000033715,80,
100,1000058952,2022,1,4000036416,10,
100,1000058953,2022,1,4000054650,10,
100,1000058954,2022,1,4000033893,90,
100,1000058955,2022,1,4000033715,90,
100,1000058956,2022,1,4000033715,70,
100,1000058957,2022,1,4000037883,1,
100,1000058957,2022,2,4000037883,2,
100,1000058957,2022,3,4000037883,3,
100,1000058957,2022,4,4000037883,4,
100,1000058957,2022,5,4000037883,5,
100,1000058957,2022,6,4000037883,6,
100,1000058957,2022,7,4000037883,7,
100,1000058957,2022,8,4000037883,8,
100,1000058957,2022,9,4000037883,9,
100,1000058957,2022,10,4000037883,10,
100,1000058957,2022,11,4000037883,11,
100,1000058957,2022,12,4000037883,12,
100,1000058957,2022,13,4000037883,13,
100,1000058957,2022,14,4000037883,14,
100,1000058958,2022,1,4000017553,10,
100,1000058959,2022,1,4000020067,1,
100,1000058959,2022,2,4000020067,2,
100,1000058960,2022,1,4000051944,10,
100,1000058961,2022,1,4000019154,1,
100,1000058961,2022,2,4000019154,2,
100,1000058962,2022,1,4000034265,10,
100,1000058963,2022,1,4000053612,10,
100,1000058964,2022,1,4000033715,60,
100,1000058965,2022,1,4000036423,10,
100,1000058965,2022,2,4000036423,20,
100,1000058966,2022,1,4000054251,10,
100,1000058967,2022,1,4000053744,10,
100,1000058967,2022,2,4000053744,20,
100,1000058967,2022,3,4000053744,30,
100,1000058967,2022,4,4000053744,40,
100,1000058967,2022,5,4000053744,50,
100,1000058967,2022,6,4000053744,60,
100,1000058967,2022,7,4000053744,70,
100,1000058967,2022,8,4000053744,80,
100,1000058967,2022,9,4000053744,90,
100,1000058967,2022,10,4000053744,100,
100,1000058967,2022,11,4000053744,110,
100,1000058967,2022,12,4000053744,120,
100,1000058967,2022,13,4000053744,130,
100,1000058967,2022,14,4000053744,140,
100,1000058967,2022,15,4000053744,160,
100,1000058967,2022,16,4000053744,170,
100,1000058967,2022,17,4000053744,180,
100,1000058967,2022,18,4000053744,190,
100,1000058967,2022,19,4000053744,200,
100,1000058967,2022,20,4000053744,210,
100,1000058967,2022,21,4000053744,220,
100,1000058967,2022,22,4000053744,230,
100,1000058967,2022,23,4000053744,240,
100,1000058967,2022,24,4000053744,250,
100,1000058967,2022,25,4000053744,260,
100,1000058967,2022,26,4000053744,270,
100,1000058967,2022,27,4000053744,280,
100,1000058967,2022,28,4000053744,290,
100,1000058967,2022,29,4000053744,300,
100,1000058967,2022,30,4000053744,310,
100,1000058967,2022,31,4000053744,320,
100,1000058967,2022,32,4000053744,330,
100,1000058967,2022,33,4000053744,340,
100,1000058967,2022,34,4000053744,350,
100,1000058967,2022,35,4000053744,360,
100,1000058967,2022,36,4000053744,370,
100,1000058967,2022,37,4000053744,380,
100,1000058967,2022,38,4000053744,390,
100,1000058967,2022,39,4000053744,400,
100,1000058967,2022,40,4000053744,410,
100,1000058968,2022,1,4000036072,10,
100,1000058969,2022,2,4000012377,40,
100,1000058969,2022,3,4000012377,50,
100,1000058970,2022,1,4000036072,20,
100,1000058971,2022,1,4000035067,10,
100,1000058971,2022,2,4000035067,20,
100,1000058971,2022,3,4000035067,30,
100,1000058971,2022,4,4000035067,40,
100,1000058971,2022,5,4000035067,50,
100,1000058971,2022,6,4000035067,60,
100,1000058972,2022,1,4000015315,10,
100,1000058972,2022,2,4000015315,20,
100,1000058972,2022,3,4000015315,30,
100,1000058972,2022,4,4000015315,40,
100,1000058973,2022,1,4000035134,10,
100,1000058974,2022,1,4000053905,10,
100,1000058974,2022,2,4000053905,20,
100,1000058974,2022,3,4000053905,30,
100,1000058974,2022,4,4000053905,50,
100,1000058974,2022,5,4000053905,60,
100,1000058974,2022,6,4000053905,70,
100,1000058974,2022,7,4000053905,80,
100,1000058974,2022,8,4000053905,90,
100,1000058974,2022,9,4000053905,100,
100,1000058975,2022,1,4000054646,10,
100,1000058976,2022,1,4000054848,10,
100,1000058976,2022,2,4000054848,20,
100,1000058976,2022,3,4000054848,30,
100,1000058977,2022,1,4000030719,10,
100,1000058978,2022,1,4000054806,10,
100,1000058978,2022,2,4000054806,20,
100,1000058978,2022,3,4000054806,30,
100,1000058978,2022,4,4000054806,40,
100,1000058978,2022,5,4000054806,50,
100,1000058979,2022,1,4000015966,10,
100,1000058980,2022,1,4000014006,10,
100,1000058980,2022,2,4000014006,20,
100,1000058981,2022,1,4000036089,10,
100,1000058981,2022,2,4000036089,20,
100,1000058981,2022,3,4000036089,30,
100,1000058981,2022,4,4000036089,40,
100,1000058981,2022,5,4000036089,50,
100,1000058981,2022,6,4000036089,60,
100,1000058981,2022,7,4000036089,70,
100,1000058982,2022,1,4000036219,10,
100,1000058982,2022,2,4000036219,20,
100,1000058983,2022,1,4000051847,10,
100,1000058984,2022,1,4000016666,10,
100,1000058985,2022,1,4000053740,10,
100,1000058986,2022,1,4000016713,10,
100,1000058987,2022,1,4000015631,20,
100,1000058987,2022,2,4000015631,40,
100,1000058987,2022,3,4000015631,100,
100,1000058988,2022,1,4000033219,10,
100,1000058988,2022,2,4000033219,20,
100,1000058989,2022,1,4000016457,10,
100,1000058990,2022,1,4000016489,10,
100,1000058991,2022,1,4000016490,10,
100,1000058991,2022,2,4000016490,20,
100,1000058991,2022,3,4000016490,30,
100,1000058991,2022,4,4000016490,40,
100,1000058991,2022,5,4000016490,50,
100,1000058991,2022,6,4000016490,60,
100,1000058991,2022,7,4000016490,70,
100,1000058991,2022,8,4000016490,80,
100,1000058991,2022,9,4000016490,90,
100,1000058991,2022,10,4000016490,100,
100,1000058991,2022,11,4000016490,110,
100,1000058991,2022,12,4000016490,120,
100,1000058991,2022,13,4000016490,130,
100,1000058991,2022,14,4000016490,140,
100,1000058991,2022,15,4000016490,150,
100,1000058991,2022,16,4000016490,160,
100,1000058991,2022,17,4000016490,170,
100,1000058991,2022,18,4000016490,180,
100,1000058991,2022,19,4000016490,190,
100,1000058991,2022,20,4000016490,200,
100,1000058991,2022,21,4000016490,210,
100,1000058991,2022,22,4000016490,220,
100,1000058991,2022,23,4000016490,230,
100,1000058991,2022,24,4000016490,240,
100,1000058991,2022,25,4000016490,250,
100,1000058991,2022,26,4000016490,260,
100,1000058991,2022,27,4000016490,270,
100,1000058991,2022,28,4000016490,280,
100,1000058991,2022,29,4000016490,290,
100,1000058991,2022,30,4000016490,300,
100,1000058991,2022,31,4000016490,310,
100,1000058991,2022,32,4000016490,320,
100,1000058991,2022,33,4000016490,330,
100,1000058991,2022,34,4000016490,340,
100,1000058991,2022,35,4000016490,350,
100,1000058992,2022,1,4000038463,3,
100,1000058992,2022,2,4000038463,4,
100,1000058993,2022,1,4000036439,10,
100,1000058993,2022,2,4000036439,20,
100,1000058993,2022,3,4000036439,30,
100,1000058993,2022,4,4000036439,40,
100,1000058993,2022,5,4000036439,50,
100,1000058993,2022,6,4000036439,60,
100,1000058993,2022,7,4000036439,70,
100,1000058993,2022,8,4000036439,80,
100,1000058993,2022,9,4000036439,90,
100,1000058993,2022,10,4000036439,100,
100,1000058993,2022,11,4000036439,110,
100,1000058993,2022,12,4000036439,120,
100,1000058993,2022,13,4000036439,130,
100,1000058993,2022,14,4000036439,140,
100,1000058993,2022,15,4000036439,150,
100,1000058993,2022,16,4000036439,160,
100,1000058993,2022,17,4000036439,170,
100,1000058993,2022,18,4000036439,180,
100,1000058993,2022,19,4000036439,190,
100,1000058993,2022,20,4000036439,200,
100,1000058994,2022,1,4000036369,10,
100,1000058995,2022,1,4000036439,210,
100,1000058995,2022,2,4000036439,220,
100,1000058995,2022,3,4000036439,230,
100,1000058995,2022,4,4000036439,240,
100,1000058995,2022,5,4000036439,250,
100,1000058995,2022,6,4000036439,260,
100,1000058995,2022,7,4000036439,270,
100,1000058995,2022,8,4000036439,280,
100,1000058995,2022,9,4000036439,290,
100,1000058995,2022,10,4000036439,300,
100,1000058995,2022,11,4000036439,310,
100,1000058995,2022,12,4000036439,320,
100,1000058995,2022,13,4000036439,330,
100,1000058995,2022,14,4000036439,340,
100,1000058995,2022,15,4000036439,350,
100,1000058996,2022,1,4000001328,1,
100,1000058996,2022,2,4000001328,2,
100,1000058996,2022,3,4000001328,3,
100,1000058997,2022,1,4000017273,10,
100,1000058998,2022,1,4000038463,1,
100,1000058998,2022,2,4000038463,2,
100,1000058999,2022,1,4000001283,1,
100,1000059000,2022,1,4000013482,10,
100,1000059001,2022,1,4000013049,10,
100,1000059002,2022,1,4000013482,10,
100,1000059003,2022,1,4000013482,10,
100,1000059004,2022,1,4000015806,130,
100,1000059005,2022,1,4000013482,10,
100,1000059006,2022,1,4000015806,120,
100,1000059007,2022,1,4000015806,110,
100,1000059008,2022,1,4000015806,100,
100,1000059009,2022,1,4000015806,90,
100,1000059010,2022,1,4000015806,80,
100,1000059011,2022,1,4000012897,10,
100,1000059012,2022,1,4000015806,70,
100,1000059013,2022,1,4000015806,60,
100,1000059014,2022,1,4000015806,50,
100,1000059015,2022,1,4000015806,40,
100,1000059016,2022,1,4000053492,10,
100,1000059017,2022,1,4000015806,30,
100,1000059018,2022,1,4000015806,20,
100,1000059019,2022,1,4000015806,10,
100,1000059020,2022,1,4000034979,10,
100,1000059021,2022,1,4000015075,10,
100,1000059022,2022,1,4000031597,10,
100,1000059023,2022,1,4000055151,10,
100,1000059023,2022,2,4000055151,20,
100,1000059024,2022,1,4000034524,10,
100,1000059025,2022,1,4000054121,10,
100,1000059026,2022,1,4000054111,10,
100,1000059027,2022,1,4000012947,10,
100,1000059028,2022,1,4000016846,10,
100,1000059029,2022,1,4000035579,10,
100,1000059030,2022,1,4000051385,10,
100,1000059031,2022,1,4000051784,10,
100,1000059032,2022,1,4000053215,10,
100,1000059032,2022,2,4000053215,20,
100,1000059032,2022,3,4000053215,30,
100,1000059033,2022,1,4000051760,10,
100,1000059034,2022,1,4000051760,10,
