Client,Material Number,Created On,Date of Last Change,Date from which the cross-plant material status is valid,Date from which the X-distr.-chain material status is valid,Product hierarchy,Deletion date
100,MAT8605,2018-11-28,2021-10-13,,,,
100,MAT8606,2018-11-28,2021-10-28,,,,
100,MAT8607,2018-11-28,2021-10-28,,,,
100,MAT8608,2018-11-28,2021-08-04,,,,
100,MAT8609,2018-11-28,2021-08-04,,,,
100,MAT8610,2018-11-28,2021-08-04,,,,
100,MAT3674,2018-11-28,2021-08-04,,,,
100,MAT3675,2018-11-28,2021-08-04,,,,
100,MAT3676,2018-11-28,2022-02-09,,,,
100,MAT3677,2018-11-28,2021-08-04,,,,
100,MAT3678,2018-11-28,2020-10-01,,,,
100,MAT3679,2018-11-28,2022-02-02,,,,
100,MAT3680,2018-11-28,2021-10-27,,,,
100,MAT3681,2018-11-28,2021-08-04,,,,
100,MAT3682,2018-11-30,2021-03-31,,,,
100,MAT3683,2018-11-28,2022-06-17,,,,
100,MAT3684,2018-11-28,2021-10-28,,,,
100,MAT3685,2018-11-28,2021-03-31,,,,
100,MAT3686,2018-11-28,2021-03-31,,,,
100,MAT3687,2018-11-28,2021-10-22,,,,
100,MAT3688,2018-11-28,2021-03-31,,,,
100,MAT3689,2018-11-28,2022-07-13,,,,
100,MAT3690,2018-11-28,2021-10-27,,,,
100,MAT3691,2018-11-28,2021-06-01,,,,
100,MAT3692,2018-11-28,2021-10-27,,,,
100,MAT3693,2018-11-28,2022-02-10,,,,
100,MAT3694,2018-11-28,2021-03-23,,,,
100,MAT3695,2018-11-28,2022-02-14,,,,
100,MAT3696,2018-11-28,2021-10-28,,,,
100,MAT3697,2018-11-28,2021-10-27,,,,
100,MAT3698,2018-11-28,2022-05-25,,,,
100,MAT3699,2018-11-28,2021-05-20,,,,
100,MAT3700,2018-11-28,2021-10-28,,,,
100,MAT3701,2018-11-28,2021-10-27,,,,
100,MAT3702,2018-11-28,2021-05-21,,,,
100,MAT3703,2018-11-28,2021-10-28,,,,
100,MAT3704,2018-11-28,2021-10-27,,,,
100,MAT3705,2018-11-30,2021-05-24,,,,
100,MAT3706,2018-11-28,2021-10-28,,,,
100,MAT3707,2018-11-28,2021-10-28,,,,
100,MAT3708,2018-11-28,2021-10-28,,,,
100,MAT3709,2018-11-28,2021-10-27,,,,
100,MAT3710,2018-11-28,2021-10-28,,,,
100,MAT3711,2018-11-28,2021-10-27,,,,
100,MAT3712,2018-11-28,2021-10-27,,,,
100,MAT3713,2018-11-28,2021-10-27,,,,
100,MAT3714,2018-11-28,2021-10-28,,,,
100,MAT3715,2018-11-28,2021-02-26,,,,
100,MAT3716,2018-11-30,2021-08-04,,,,
100,MAT3717,2018-11-28,2021-10-28,,,,
100,MAT3718,2018-11-28,2021-08-04,,,,
100,MAT3719,2018-11-28,2022-04-19,,,,
100,MAT3720,2018-11-28,2021-10-28,,,,
100,MAT3721,2018-11-28,2021-08-04,,,,
100,MAT3722,2018-11-28,2021-08-04,,,,
100,MAT3723,2018-11-28,2021-01-07,,,,
100,MAT3724,2018-11-28,2021-08-04,,,,
100,MAT3725,2018-11-28,2021-10-27,,,,
100,MAT3726,2018-11-28,2021-08-04,,,,
100,MAT3727,2018-11-28,2021-08-04,,,,
100,MAT3728,2018-11-28,2020-12-01,,,,
100,MAT3729,2018-11-28,2021-12-16,,,,
100,MAT3730,2018-11-28,2021-10-27,,,,
100,MAT3731,2018-11-28,2021-10-28,,,,
100,MAT3732,2018-11-28,2021-10-28,,,,
100,MAT3733,2018-11-28,2021-10-28,,,,
100,MAT3734,2018-11-28,2022-02-03,,,,
100,MAT3735,2018-11-30,2021-08-04,,,,
100,MAT1473,2018-11-28,2020-11-11,,,,
100,MAT1474,2018-11-28,2021-10-14,,,,
100,MAT1475,2018-11-28,2020-11-11,,,,
100,MAT1476,2018-11-28,2021-09-02,,,,
100,MAT1477,2018-11-29,2021-10-28,,,,
100,MAT1478,2018-11-29,2021-10-28,,,,
100,MAT8611,2018-11-29,2021-10-28,,,,
100,MAT8612,2018-11-28,2022-03-31,,,,
100,MAT8613,2018-11-28,2021-12-07,,,,
100,MAT8614,2018-11-28,2020-11-11,,,,
100,MAT8615,2018-11-28,2020-11-11,,,,
100,MAT8616,2018-11-28,2020-11-11,,,,
100,MAT8617,2018-11-28,2022-03-08,,,,
100,MAT8618,2018-11-28,2020-11-11,,,,
100,MAT8619,2018-11-28,2020-11-11,,,,
100,MAT8620,2018-11-28,2020-11-11,,,,
100,MAT8621,2018-11-28,2020-11-11,,,,
100,MAT8622,2018-11-28,2020-11-11,,,,
100,MAT8623,2018-11-28,2021-03-20,,,,
100,MAT8624,2018-11-28,2020-08-25,,,,
100,MAT8625,2018-11-28,2020-01-09,,,,
100,MAT8626,2018-11-28,2020-05-12,,,,
100,MAT8627,2018-11-28,2020-01-09,,,,
100,MAT8628,2018-11-28,2020-01-09,,,,
100,MAT8629,2018-11-28,2020-11-11,,,,
100,MAT8630,2018-11-28,2020-01-09,,,,
100,MAT8631,2018-11-28,2020-11-11,,,,
100,MAT8632,2018-11-28,2022-06-20,,,,
100,MAT8633,2018-11-28,2020-11-11,,,,
100,MAT8634,2018-11-28,2021-12-30,,,,
100,MAT8635,2018-11-28,2021-11-23,,,,
100,MAT8636,2018-11-28,2020-11-11,,,,
100,MAT8637,2018-11-28,2020-11-11,,,,
100,MAT8638,2018-11-28,2021-11-23,,,,
100,MAT8639,2018-11-28,2020-11-11,,,,
100,MAT8640,2018-11-28,2021-12-02,,,,
100,MAT8641,2018-11-28,2020-01-09,,,,
100,MAT8642,2018-11-28,2021-11-08,,,,
100,MAT8643,2018-11-28,2022-03-08,,,,
100,MAT8644,2018-11-28,2021-11-08,,,,
100,MAT8645,2018-11-28,2021-11-08,,,,
100,MAT8646,2018-11-28,2021-07-14,,,,
100,MAT1522,2018-11-28,2021-10-27,,,,
100,MAT1523,2018-11-28,2021-10-28,,,,
100,MAT1524,2018-11-28,2021-10-27,,,,
100,MAT1525,2018-11-28,2022-04-28,,,,
100,MAT1526,2018-11-28,2021-10-28,,,,
100,MAT1527,2018-11-30,2022-02-17,,,,
100,MAT1528,2018-11-28,2022-02-23,,,,
100,MAT1529,2018-11-28,2022-02-03,,,,
100,MAT1530,2018-11-28,2021-10-28,,,,
100,MAT1531,2018-11-28,2020-01-09,,,,
100,MAT1532,2018-11-30,2021-03-31,,,,
100,MAT1533,2018-11-28,2021-10-27,,,,
100,MAT1534,2018-11-28,2021-10-27,,,,
100,MAT6375,2018-11-29,2021-08-02,,,,
100,MAT6376,2018-11-30,2020-01-09,,,,
100,MAT6377,2018-11-29,2022-01-05,,,,
100,MAT6378,2018-11-29,2020-11-11,,,,
100,MAT6379,2018-11-29,2020-01-09,,,,
100,MAT6380,2018-11-29,2020-01-09,,,,
100,MAT6381,2018-11-30,2020-01-09,,,,
100,MAT6382,2018-11-29,2022-06-03,,,,
100,MAT6383,2018-11-29,2020-11-11,,,,
100,MAT6384,2018-11-30,2020-01-09,,,,
100,MAT6385,2018-11-29,2020-03-06,,,,
100,MAT6386,2018-11-29,2020-11-11,,,,
100,MAT6387,2018-11-29,2022-02-28,,,,
100,MAT6388,2018-11-29,2022-03-01,,,,
100,MAT6389,2018-11-29,2020-11-11,,,,
100,MAT6390,2018-11-29,2020-01-09,,,,
100,MAT6391,2018-11-29,2020-11-11,,,,
100,MAT1535,2018-11-29,2022-05-04,,,,
100,MAT1536,2018-11-29,2022-03-17,,,,
100,MAT1537,2018-11-29,2021-07-06,,,,
100,MAT1538,2018-11-29,2020-01-09,,,,
100,MAT1539,2018-11-29,2022-02-09,,,,
100,MAT1540,2018-11-29,2020-11-11,,,,
100,MAT1541,2018-11-29,2021-07-19,,,,
100,MAT1542,2018-11-29,2022-02-16,,,,
100,MAT1543,2018-11-29,2022-03-07,,,,
100,MAT1544,2018-11-29,2022-03-07,,,,
100,MAT1545,2018-11-29,2022-03-07,,,,
100,MAT1546,2018-11-29,2022-03-07,,,,
100,MAT1547,2018-11-29,2022-03-07,,,,
100,MAT1548,2018-11-29,2022-05-05,,,,
100,MAT1549,2018-11-29,2021-07-27,,,,
100,MAT1550,2018-11-30,2020-01-09,,,,
100,MAT1551,2018-11-29,2021-07-14,,,,
100,MAT1552,2018-11-29,2022-01-19,,,,
100,MAT1553,2018-11-29,2022-01-13,,,,
100,MAT1554,2018-11-29,2022-06-08,,,,
100,MAT1555,2018-11-29,2022-06-08,,,,
100,MAT1556,2018-11-29,2022-06-08,,,,
100,MAT1557,2018-11-29,2022-06-08,,,,
100,MAT1558,2018-11-29,2021-08-26,,,,
100,MAT1559,2018-11-29,2020-01-09,,,,
100,MAT1560,2018-11-30,2022-05-09,,,,
100,MAT1561,2018-11-29,2022-02-15,,,,
100,MAT1562,2018-11-29,2020-11-11,,,,
100,MAT1563,2018-11-29,2022-02-21,,,,
100,MAT1564,2018-11-29,2020-01-09,,,,
100,MAT1565,2018-11-29,2020-11-11,,,,
100,MAT1566,2018-11-29,2022-01-05,,,,
100,MAT1567,2018-11-29,2021-08-12,,,,
100,MAT1568,2018-11-29,2022-01-26,,,,
100,MAT1569,2018-11-29,2022-02-22,,,,
100,MAT6409,2018-11-29,2022-02-18,,,,
100,MAT6410,2018-11-29,2022-01-04,,,,
100,MAT6411,2018-11-30,2021-05-27,,,,
100,MAT6412,2018-11-29,2021-05-27,,,,
100,MAT6413,2018-11-29,2022-06-06,,,,
100,MAT6414,2018-11-29,2022-06-06,,,,
100,MAT6415,2018-11-29,2020-09-16,,,,
100,MAT6416,2018-11-29,2022-04-25,,,,
100,MAT6417,2018-11-29,2020-01-15,,,,
100,MAT6418,2018-11-29,2020-01-09,,,,
100,MAT6419,2018-11-29,2020-01-09,,,,
100,MAT6420,2018-11-29,2022-02-24,,,,
100,MAT6421,2018-11-29,2022-04-25,,,,
100,MAT6422,2018-11-29,2022-03-01,,,,
100,MAT6423,2018-11-29,2020-11-11,,,,
100,MAT6424,2018-11-29,2022-04-20,,,,
100,MAT6425,2018-11-29,2022-06-30,,,,
100,MAT6426,2018-11-30,2020-11-11,,,,
100,MAT6427,2018-11-29,2021-07-20,,,,
100,MAT6428,2018-11-29,2022-04-21,,,,
100,MAT6429,2018-11-29,2022-03-15,,,,
100,MAT6430,2018-11-29,2021-04-20,,,,
100,MAT6431,2018-11-30,2021-06-15,,,,
100,MAT6432,2018-11-29,2022-02-04,,,,
100,MAT6433,2018-11-29,2022-02-04,,,,
100,MAT6434,2018-11-29,2021-09-22,,,,
100,MAT6435,2018-11-29,2022-02-15,,,,
100,MAT6436,2018-11-29,2021-09-07,,,,
100,MAT6437,2018-11-29,2021-06-15,,,,
100,MAT6438,2018-11-29,2022-03-21,,,,
100,MAT6439,2018-11-30,2021-06-17,,,,
100,MAT6440,2018-11-29,2022-02-28,,,,
100,MAT6441,2018-11-29,2022-02-09,,,,
100,MAT6442,2018-11-29,2022-01-05,,,,
100,MAT6443,2018-11-29,2022-01-05,,,,
100,MAT6444,2018-11-29,2022-04-13,,,,
100,MAT6445,2018-11-29,2021-02-26,,,,
100,MAT6446,2018-11-30,2020-11-11,,,,
100,MAT6447,2018-11-29,2022-03-07,,,,
100,MAT6448,2018-11-29,2022-01-05,,,,
100,MAT6449,2018-11-29,2022-05-10,,,,
100,MAT6450,2018-11-30,2022-03-14,,,,
100,MAT6451,2018-11-29,2020-11-11,,,,
100,MAT6452,2018-11-29,2021-06-15,,,,
100,MAT6453,2018-11-29,2020-01-09,,,,
100,MAT6454,2018-11-29,2022-05-31,,,,
100,MAT6455,2018-11-30,2022-02-10,,,,
100,MAT6456,2018-11-29,2022-01-21,,,,
100,MAT6457,2018-11-29,2022-01-06,,,,
100,MAT6458,2018-11-29,2022-01-28,,,,
100,MAT6459,2018-11-29,2022-01-27,,,,
100,MAT6460,2018-11-29,2021-07-14,,,,
100,MAT6461,2018-11-30,2022-01-05,,,,
100,MAT6462,2018-11-29,2022-04-11,,,,
100,MAT6463,2018-11-29,2020-11-11,,,,
100,MAT6464,2018-11-29,2020-01-09,,,,
100,MAT6465,2018-11-29,2020-01-09,,,,
100,MAT6466,2018-11-29,2020-11-11,,,,
100,MAT6467,2018-11-29,2022-01-05,,,,
100,MAT6468,2018-11-29,2020-11-11,,,,
100,MAT6469,2018-11-29,2020-11-11,,,,
100,MAT6470,2018-11-30,2021-08-26,,,,
100,MAT6471,2018-11-29,2020-11-11,,,,
100,MAT6472,2018-11-29,2020-11-11,,,,
100,MAT6473,2018-11-28,2021-10-27,,,,
100,MAT6474,2018-11-28,2020-11-11,,,,
100,MAT6475,2018-11-28,2020-01-09,,,,
100,MAT6476,2018-11-28,2022-01-05,,,,
100,MAT1602,2018-11-28,2020-01-09,,,,
100,MAT4100,2018-11-30,2020-02-28,,,,
100,MAT4101,2018-11-28,2020-02-28,,,,
100,MAT4102,2018-11-28,2020-01-09,,,,
100,MAT4103,2018-11-28,2020-01-09,,,,
100,MAT4104,2018-11-30,2020-01-09,,,,
100,MAT4105,2018-11-28,2020-01-09,,,,
100,MAT4106,2018-11-28,2020-01-09,,,,
100,MAT4107,2018-11-30,2020-02-28,,,,
100,MAT4108,2018-11-28,2020-03-03,,,,
100,MAT4109,2018-11-28,2020-01-09,,,,
100,MAT4110,2018-11-30,2020-01-09,,,,
100,MAT4111,2018-11-30,2020-01-09,,,,
100,MAT4112,2018-11-30,2021-11-18,,,,
100,MAT4113,2018-11-30,2021-11-18,,,,
100,MAT4114,2018-11-30,2020-01-09,,,,
100,MAT4115,2018-11-30,2020-01-09,,,,
100,MAT4116,2018-11-30,2020-01-09,,,,
100,MAT4117,2018-11-30,2021-11-18,,,,
100,MAT4118,2018-11-30,2020-01-15,,,,
100,MAT4119,2018-11-30,2020-01-15,,,,
100,MAT4120,2018-11-28,2020-02-18,,,,
100,MAT4121,2018-11-29,2020-01-14,,,,
100,MAT4122,2018-11-28,2020-01-09,,,,
100,MAT4123,2018-11-28,2020-01-09,,,,
100,MAT4124,2018-11-28,2020-01-09,,,,
100,MAT4125,2018-11-30,2020-01-09,,,,
100,MAT4126,2018-11-30,2022-05-18,,,,
100,MAT6477,2018-11-28,2020-01-09,,,,
100,MAT6478,2018-11-28,2020-01-09,,,,
100,MAT6479,2018-11-28,2021-11-11,,,,
100,MAT6480,2018-11-28,2021-11-11,,,,
100,MAT6481,2018-11-30,2020-01-09,,,,
100,MAT6482,2018-11-28,2020-01-09,,,,
100,MAT6483,2018-11-28,2021-04-08,,,,
100,MAT6484,2018-11-28,2020-01-09,,,,
100,MAT6485,2018-11-28,2020-01-09,,,,
100,MAT6486,2018-11-28,2020-01-09,,,,
100,MAT6487,2018-11-28,2020-01-09,,,,
100,MAT6488,2018-11-30,2020-01-09,,,,
100,MAT6489,2018-11-28,2020-01-09,,,,
100,MAT6490,2018-11-28,2020-01-09,,,,
100,MAT6491,2018-11-28,2020-01-09,,,,
100,MAT6492,2018-11-28,2020-01-09,,,,
100,MAT6493,2018-11-29,2020-01-09,,,,
100,MAT6494,2018-11-30,2021-10-27,,,,
100,MAT6495,2018-11-30,2021-10-27,,,,
100,MAT6496,2018-11-30,2022-06-24,,,,
100,MAT6497,2018-11-30,2022-06-24,,,,
100,MAT6498,2018-11-30,2020-01-09,,,,
100,MAT6499,2018-11-29,2020-01-09,,,,
100,MAT6500,2018-11-28,2020-01-09,,,,
100,MAT6501,2018-11-28,2020-01-09,,,,
100,MAT6502,2018-11-28,2020-01-09,,,,
100,MAT6503,2018-11-28,2020-01-09,,,,
100,MAT6504,2018-11-28,2020-01-09,,,,
100,MAT6505,2018-11-29,2020-01-09,,,,
100,MAT6506,2018-11-28,2020-01-09,,,,
100,MAT6507,2018-11-28,2022-04-08,,,,
100,MAT6508,2018-11-30,2020-02-27,,,,
100,MAT6509,2018-11-28,2021-01-29,,,,
100,MAT6510,2018-11-28,2022-03-01,,,,
100,MAT6511,2018-11-30,2022-02-10,,,,
100,MAT6512,2018-11-28,2020-01-09,,,,
100,MAT6513,2018-11-28,2020-01-09,,,,
100,MAT4133,2018-11-29,2022-03-03,,,,
100,MAT4134,2018-11-29,2021-10-27,,,,
100,MAT4135,2018-11-29,2021-10-27,,,,
100,MAT4136,2018-11-29,2021-10-28,,,,
100,MAT4137,2018-11-29,2022-01-26,,,,
100,MAT4138,2018-11-29,2020-01-09,,,,
100,MAT4139,2018-11-29,2022-01-26,,,,
100,MAT4140,2018-11-29,2021-12-14,,,,
100,MAT4141,2018-11-29,2020-01-09,,,,
100,MAT4142,2018-11-29,2022-03-08,,,,
100,MAT4143,2018-11-29,2021-03-25,,,,
100,MAT4144,2018-11-29,2021-03-25,,,,
100,MAT4145,2018-11-28,2020-01-09,,,,
100,MAT4146,2018-11-30,2022-04-27,,,,
100,MAT4147,2018-11-29,2022-04-27,,,,
100,MAT4148,2018-11-29,2022-03-09,,,,
100,MAT4149,2018-11-29,2021-06-15,,,,
100,MAT4150,2018-11-29,2020-11-11,,,,
100,MAT4151,2018-11-29,2022-03-14,,,,
100,MAT4152,2018-11-28,2020-11-11,,,,
100,MAT4153,2018-11-28,2022-02-01,,,,
100,MAT4154,2018-11-28,2022-01-13,,,,
100,MAT4155,2018-11-28,2021-03-19,,,,
100,MAT4156,2018-11-28,2020-11-24,,,,
100,MAT4157,2018-11-30,2021-10-27,,,,
100,MAT4158,2018-11-28,2020-01-09,,,,
100,MAT4159,2018-11-28,2020-01-09,,,,
100,MAT4160,2018-11-28,2021-08-04,,,,
100,MAT4161,2018-11-28,2020-10-02,,,,
100,MAT4162,2018-11-28,2022-02-10,,,,
100,MAT4163,2018-11-28,2022-03-03,,,,
100,MAT4164,2018-11-30,2021-10-27,,,,
100,MAT4165,2018-11-30,2021-10-27,,,,
100,MAT4166,2018-11-28,2021-08-04,,,,
100,MAT4167,2018-11-28,2021-07-09,,,,
100,MAT4168,2018-11-28,2021-10-28,,,,
100,MAT4169,2018-11-28,2021-10-28,,,,
100,MAT4170,2018-11-28,2021-12-13,,,,
100,MAT4171,2018-11-28,2021-07-28,,,,
100,MAT4172,2018-11-28,2022-02-01,,,,
100,MAT4173,2018-11-28,2022-04-14,,,,
100,MAT4174,2018-11-28,2021-08-19,,,,
100,MAT4175,2018-11-28,2021-06-30,,,,
100,MAT4176,2018-11-28,2020-01-09,,,,
100,MAT4177,2018-11-28,2021-08-09,,,,
100,MAT4178,2018-11-28,2021-09-23,,,,
100,MAT4179,2018-11-28,2020-08-03,,,,
100,MAT6558,2018-11-28,2021-02-27,,,,
100,MAT9009,2018-11-28,2022-01-31,,,,
100,MAT9010,2018-11-28,2022-02-21,,,,
100,MAT9011,2018-11-28,2022-03-03,,,,
100,MAT9012,2018-11-28,2022-03-03,,,,
100,MAT9013,2018-11-28,2022-04-28,,,,
100,MAT9014,2018-11-28,2020-11-10,,,,
100,MAT9015,2018-11-28,2020-11-10,,,,
100,MAT9016,2018-11-28,2020-01-09,,,,
100,MAT9017,2018-11-28,2020-01-09,,,,
100,MAT9018,2018-11-28,2020-01-09,,,,
100,MAT9019,2018-11-28,2020-01-09,,,,
100,MAT9020,2018-11-28,2020-01-09,,,,
100,MAT9021,2018-11-28,2020-01-09,,,,
100,MAT9022,2018-11-28,2022-02-23,,,,
100,MAT9023,2018-11-28,2022-01-21,,,,
100,MAT9024,2018-11-28,2022-01-21,,,,
100,MAT9025,2018-11-28,2021-10-28,,,,
100,MAT9026,2018-11-28,2022-03-28,,,,
100,MAT9027,2018-11-28,2021-08-04,,,,
100,MAT9028,2018-11-28,2022-01-21,,,,
100,MAT9029,2018-11-28,2021-10-27,,,,
100,MAT9030,2018-11-28,2021-03-30,,,,
100,MAT9031,2018-11-28,2021-03-30,,,,
100,MAT9032,2018-11-28,2020-11-10,,,,
100,MAT9033,2018-11-28,2021-10-27,,,,
100,MAT9034,2018-11-28,2021-10-27,,,,
100,MAT9035,2018-11-28,2020-01-09,,,,
100,MAT9036,2018-11-28,2020-01-09,,,,
100,MAT9037,2018-11-30,2020-01-09,,,,
100,MAT9038,2018-11-28,2020-01-09,,,,
100,MAT9039,2018-11-28,2021-06-07,,,,
100,MAT9040,2018-11-28,2020-01-09,,,,
100,MAT9041,2018-11-28,2020-01-09,,,,
100,MAT9042,2018-11-28,2020-01-09,,,,
100,MAT9043,2018-11-28,2021-10-27,,,,
100,MAT9044,2018-11-28,2021-10-27,,,,
100,MAT9045,2018-11-28,2020-11-03,,,,
100,MAT9046,2018-11-28,2020-05-13,,,,
100,MAT9047,2018-11-28,2020-03-26,,,,
100,MAT9048,2018-11-30,2021-06-30,,,,
100,MAT9049,2018-11-28,2021-07-14,,,,
100,MAT9050,2018-11-28,2021-10-27,,,,
100,MAT9051,2018-11-28,2022-02-23,,,,
100,MAT9052,2018-11-30,2020-01-09,,,,
100,MAT4180,2018-11-28,2020-01-09,,,,
100,MAT4181,2018-11-28,2021-07-15,,,,
100,MAT4182,2018-11-28,2021-10-27,,,,
100,MAT4183,2018-11-28,2021-03-29,,,,
100,MAT4184,2018-11-28,2022-04-28,,,,
100,MAT4185,2018-11-28,2021-04-26,,,,
100,MAT4186,2018-11-28,2021-01-25,,,,
100,MAT4187,2018-11-28,2021-01-25,,,,
100,MAT4188,2018-11-28,2022-03-21,,,,
100,MAT4189,2018-11-28,2021-07-08,,,,
100,MAT4190,2018-11-28,2020-11-10,,,,
100,MAT4191,2018-11-28,2021-10-28,,,,
100,MAT4192,2018-11-28,2021-06-08,,,,
100,MAT4193,2018-11-28,2021-06-08,,,,
100,MAT4194,2018-11-30,2022-01-06,,,,
100,MAT4195,2018-11-28,2020-01-09,,,,
100,MAT4196,2018-11-28,2021-10-28,,,,
100,MAT4197,2018-11-28,2022-04-27,,,,
100,MAT4198,2018-11-28,2021-10-28,,,,
100,MAT4199,2018-11-28,2022-02-16,,,,
100,MAT4200,2018-11-28,2022-02-16,,,,
100,MAT4201,2018-11-28,2020-01-09,,,,
100,MAT4202,2018-11-28,2020-01-09,,,,
100,MAT4203,2018-11-30,2020-01-09,,,,
100,MAT4204,2018-11-28,2021-09-14,,,,
100,MAT4205,2018-11-28,2021-09-14,,,,
100,MAT4206,2018-11-28,2020-01-09,,,,
100,MAT4207,2018-11-28,2020-11-10,,,,
100,MAT4208,2018-11-28,2020-01-09,,,,
100,MAT4209,2018-11-30,2020-01-15,,,,
100,MAT4210,2018-11-28,2021-10-28,,,,
100,MAT4211,2018-11-30,2022-03-15,,,,
100,MAT4212,2018-11-28,2022-05-19,,,,
100,MAT1881,2018-11-29,2022-04-04,,,,
100,MAT1882,2018-11-29,2022-03-29,,,,
100,MAT1883,2018-11-28,2020-01-09,,,,
100,MAT1884,2018-11-29,2020-01-09,,,,
100,MAT1885,2018-11-28,2021-07-14,,,,
100,MAT1886,2018-11-28,2020-01-09,,,,
100,MAT1887,2018-11-28,2022-02-16,,,,
100,MAT1888,2018-11-28,2020-01-09,,,,
100,MAT1889,2018-11-28,2021-08-24,,,,
100,MAT1890,2018-11-28,2020-01-09,,,,
100,MAT1891,2018-11-28,2020-01-09,,,,
100,MAT1892,2018-11-28,2020-01-09,,,,
100,MAT1893,2018-11-28,2020-01-09,,,,
100,MAT1894,2018-11-28,2021-08-24,,,,
100,MAT1895,2018-11-28,2021-11-04,,,,
100,MAT1896,2018-11-28,2020-01-09,,,,
100,MAT1897,2018-11-28,2020-01-09,,,,
100,MAT1898,2018-11-28,2022-03-10,,,,
100,MAT1899,2018-11-28,2020-01-09,,,,
100,MAT1900,2018-11-28,2020-01-09,,,,
100,MAT1901,2018-11-28,2020-01-09,,,,
100,MAT9053,2018-11-28,2020-01-09,,,,
100,MAT9054,2018-11-28,2021-11-04,,,,
100,MAT9055,2018-11-28,2020-01-09,,,,
100,MAT9056,2018-11-28,2020-01-09,,,,
100,MAT9057,2018-11-28,2021-11-04,,,,
100,MAT9058,2018-11-28,2020-01-09,,,,
100,MAT9059,2018-11-28,2020-01-09,,,,
100,MAT9060,2018-11-29,2020-04-03,,,,
100,MAT9061,2018-11-28,2022-02-22,,,,
100,MAT9062,2018-11-29,2021-03-11,,,,
100,MAT9063,2018-11-28,2020-01-09,,,,
100,MAT9064,2018-11-28,2021-08-06,,,,
100,MAT9065,2018-11-28,2021-08-06,,,,
100,MAT9066,2018-11-29,2020-01-20,,,,
100,MAT9067,2018-11-28,2020-01-09,,,,
100,MAT9068,2018-11-28,2021-08-30,,,,
100,MAT9069,2018-11-29,2022-02-22,,,,
100,MAT9070,2018-11-28,2020-01-09,,,,
100,MAT9071,2018-11-28,2020-01-09,,,,
100,MAT9072,2018-11-28,2020-01-09,,,,
100,MAT9073,2018-11-29,2022-01-26,,,,
100,MAT9074,2018-11-28,2022-05-11,,,,
100,MAT9075,2018-11-28,2022-03-14,,,,
100,MAT9076,2018-11-29,2020-01-09,,,,
100,MAT9077,2018-11-28,2022-02-07,,,,
100,MAT9078,2018-11-28,2021-07-14,,,,
100,MAT9079,2018-11-28,2020-01-09,,,,
100,MAT9080,2018-11-28,2020-01-09,,,,
100,MAT9081,2018-11-28,2020-01-09,,,,
100,MAT9082,2018-11-28,2022-03-02,,,,
100,MAT9083,2018-11-28,2022-03-02,,,,
100,MAT9084,2018-11-28,2020-01-09,,,,
100,MAT9085,2018-11-28,2020-01-09,,,,
100,MAT9086,2018-11-28,2020-01-09,,,,
100,MAT1911,2018-11-28,2021-10-25,,,,
100,MAT1912,2018-11-28,2021-05-11,,,,
100,MAT1913,2018-11-28,2022-02-09,,,,
100,MAT1914,2018-11-28,2022-05-26,,,,
100,MAT1915,2018-11-29,2022-02-16,,,,
100,MAT1916,2018-11-28,2021-05-10,,,,
100,MAT1917,2018-11-28,2021-05-11,,,,
100,MAT1918,2018-11-28,2020-08-24,,,,
100,MAT1919,2018-11-28,2021-05-14,,,,
100,MAT1920,2018-11-28,2021-05-14,,,,
100,MAT1921,2018-11-28,2022-01-24,,,,
100,MAT1922,2018-11-28,2021-12-06,,,,
100,MAT1923,2018-11-29,2022-04-13,,,,
100,MAT1924,2018-11-28,2020-01-09,,,,
100,MAT1925,2018-11-28,2021-10-27,,,,
100,MAT1926,2018-11-28,2020-01-09,,,,
100,MAT1927,2018-11-28,2020-06-02,,,,
100,MAT1928,2018-11-28,2021-06-03,,,,
100,MAT1929,2018-11-28,2021-07-14,,,,
100,MAT1930,2018-11-28,2021-08-05,,,,
100,MAT1931,2018-11-28,2022-01-14,,,,
100,MAT1932,2018-11-28,2020-01-09,,,,
100,MAT1933,2018-11-28,2022-03-03,,,,
100,MAT1934,2018-11-28,2022-03-10,,,,
100,MAT1935,2018-11-28,2022-03-08,,,,
100,MAT1936,2018-11-28,2022-04-20,,,,
100,MAT1937,2018-11-28,2022-03-03,,,,
100,MAT1938,2018-11-28,2021-06-03,,,,
100,MAT1939,2018-11-28,2021-04-16,,,,
100,MAT1940,2018-11-28,2022-03-10,,,,
100,MAT1941,2018-11-28,2022-02-08,,,,
100,MAT1942,2018-11-28,2021-08-03,,,,
100,MAT1943,2018-11-28,2022-02-28,,,,
100,MAT1944,2018-11-28,2020-01-09,,,,
100,MAT1945,2018-11-28,2021-11-30,,,,
100,MAT1946,2018-11-28,2020-01-09,,,,
100,MAT1947,2018-11-28,2021-11-30,,,,
100,MAT1948,2018-11-28,2022-03-30,,,,
100,MAT1949,2018-11-28,2020-01-09,,,,
100,MAT1950,2018-11-28,2022-02-09,,,,
100,MAT1951,2018-11-28,2021-06-22,,,,
100,MAT1952,2018-11-28,2022-01-17,,,,
100,MAT9111,2018-11-28,2021-03-30,,,,
100,MAT9112,2018-11-28,2020-10-13,,,,
100,MAT9113,2018-11-29,2021-12-30,,,,
100,MAT9114,2018-11-29,2021-09-13,,,,
100,MAT9115,2018-11-29,2022-03-08,,,,
