Client,Purchasing Document Number,Item Number of Purchasing Document,Confirmation Category,Sequential Number of Vendor Confirmation,Delivery Date of Vendor Confirmation,Creation Date of Confirmation,Time at Which Vendor Confirmation was Created
100,4000020168,10,Confirmation Category1,40,2022-01-06,2022-01-09,1970-01-01 16:20:43
100,4000020168,10,Confirmation Category1,41,2022-01-06,2022-01-09,1970-01-01 16:54:36
100,4000020168,10,Confirmation Category1,42,2022-01-06,2022-01-09,1970-01-01 17:08:54
100,4000020168,10,Confirmation Category1,43,2022-01-06,2022-01-09,1970-01-01 17:40:13
100,4000020168,10,Confirmation Category1,44,2022-01-06,2022-01-09,1970-01-01 18:24:43
100,4000020168,10,Confirmation Category1,45,2022-01-06,2022-01-09,1970-01-01 18:33:45
100,4000020168,10,Confirmation Category1,46,2022-01-06,2022-01-09,1970-01-01 18:43:25
100,4000020168,10,Confirmation Category1,47,2022-01-06,2022-01-09,1970-01-01 18:50:38
100,4000020168,10,Confirmation Category1,48,2022-01-06,2022-01-09,1970-01-01 18:55:46
100,4000020168,10,Confirmation Category1,49,2022-01-06,2022-01-09,1970-01-01 19:27:32
100,4000020168,10,Confirmation Category1,50,2022-01-06,2022-01-09,1970-01-01 19:37:52
100,4000020168,10,Confirmation Category1,51,2022-01-06,2022-01-09,1970-01-01 20:02:46
100,4000020168,10,Confirmation Category1,52,2022-01-06,2022-01-09,1970-01-01 20:12:09
100,4000020168,10,Confirmation Category1,53,2022-01-06,2022-01-09,1970-01-01 20:35:43
100,4000020168,10,Confirmation Category1,54,2022-01-06,2022-01-09,1970-01-01 20:47:51
100,4000020168,10,Confirmation Category1,55,2022-01-06,2022-01-09,1970-01-01 21:08:44
100,4000020168,10,Confirmation Category1,56,2022-01-06,2022-01-09,1970-01-01 21:21:28
100,4000020168,10,Confirmation Category1,57,2022-01-06,2022-01-09,1970-01-01 21:36:15
100,4000020168,10,Confirmation Category1,58,2022-01-06,2022-01-09,1970-01-01 21:45:03
100,4000020168,10,Confirmation Category1,59,2022-01-06,2022-01-09,1970-01-01 22:18:13
100,4000020168,10,Confirmation Category1,60,2022-01-06,2022-01-09,1970-01-01 22:27:54
100,4000020168,10,Confirmation Category1,61,2022-01-06,2022-01-09,1970-01-01 23:11:19
100,4000020168,10,Confirmation Category1,62,2022-01-06,2022-01-09,1970-01-01 23:34:10
100,4000020168,10,Confirmation Category1,63,2022-01-06,2022-01-09,1970-01-01 23:39:21
100,4000020168,10,Confirmation Category1,64,2022-01-06,2022-01-10,1970-01-01 00:14:13
100,4000020168,10,Confirmation Category1,65,2022-01-06,2022-01-10,1970-01-01 00:21:02
100,4000020168,10,Confirmation Category1,66,2022-01-06,2022-01-10,1970-01-01 00:49:59
100,4000020168,10,Confirmation Category1,67,2022-01-06,2022-01-10,1970-01-01 00:54:17
100,4000020168,10,Confirmation Category1,68,2022-01-06,2022-01-10,1970-01-01 01:22:20
100,4000020168,10,Confirmation Category1,69,2022-01-06,2022-01-10,1970-01-01 01:33:21
100,4000020168,10,Confirmation Category1,70,2022-01-06,2022-01-10,1970-01-01 01:55:41
100,4000020180,10,Confirmation Category1,1,2022-01-08,2022-01-11,1970-01-01 13:18:17
100,4000020181,10,Confirmation Category1,1,2022-01-15,2022-01-17,1970-01-01 14:09:05
100,4000020182,10,Confirmation Category1,1,2022-01-22,2022-01-25,1970-01-01 09:37:55
100,4000020183,10,Confirmation Category1,1,2022-01-29,2022-01-31,1970-01-01 13:13:37
100,4000020185,10,Confirmation Category1,1,2022-01-31,2022-01-31,1970-01-01 14:26:39
100,4000020188,10,Confirmation Category1,1,2022-02-09,2022-01-17,1970-01-01 10:02:43
100,4000020188,10,Confirmation Category1,2,2022-02-09,2022-01-17,1970-01-01 10:02:43
100,4000020188,10,Confirmation Category1,3,2022-02-09,2022-01-17,1970-01-01 10:02:43
100,4000020188,10,Confirmation Category1,4,2022-02-09,2022-01-17,1970-01-01 10:02:43
100,4000020188,10,Confirmation Category1,5,2022-02-09,2022-01-17,1970-01-01 10:03:56
100,4000020188,10,Confirmation Category1,6,2022-02-09,2022-01-17,1970-01-01 10:06:19
100,4000020188,10,Confirmation Category1,7,2022-02-09,2022-01-17,1970-01-01 10:06:19
100,4000020188,10,Confirmation Category1,8,2022-02-09,2022-01-17,1970-01-01 10:06:19
100,4000020188,10,Confirmation Category1,9,2022-02-09,2022-01-17,1970-01-01 10:06:19
100,4000020188,10,Confirmation Category1,10,2022-02-09,2022-01-17,1970-01-01 10:06:44
100,4000020188,10,Confirmation Category1,11,2022-02-09,2022-01-17,1970-01-01 10:06:44
100,4000020188,10,Confirmation Category1,12,2022-02-09,2022-01-17,1970-01-01 10:06:44
100,4000020188,10,Confirmation Category1,13,2022-02-09,2022-01-17,1970-01-01 10:06:46
100,4000020188,10,Confirmation Category1,14,2022-02-09,2022-01-17,1970-01-01 10:06:50
100,4000020190,10,Confirmation Category1,1,2022-02-22,2022-01-19,1970-01-01 10:44:13
100,4000020190,10,Confirmation Category1,2,2022-02-22,2022-01-19,1970-01-01 10:45:28
100,4000020190,10,Confirmation Category1,3,2022-02-22,2022-01-19,1970-01-01 10:45:28
100,4000020190,10,Confirmation Category1,4,2022-02-22,2022-01-19,1970-01-01 10:45:28
100,4000020190,10,Confirmation Category1,5,2022-02-22,2022-01-19,1970-01-01 10:47:08
100,4000020190,10,Confirmation Category1,6,2022-02-22,2022-01-19,1970-01-01 10:47:42
100,4000020190,10,Confirmation Category1,7,2022-02-22,2022-01-19,1970-01-01 10:48:11
100,4000020190,10,Confirmation Category1,8,2022-02-22,2022-01-19,1970-01-01 10:48:45
100,4000020190,10,Confirmation Category1,9,2022-02-22,2022-01-19,1970-01-01 10:49:25
100,4000020190,10,Confirmation Category1,10,2022-02-22,2022-01-19,1970-01-01 10:49:59
100,4000020190,10,Confirmation Category1,11,2022-02-22,2022-01-19,1970-01-01 10:50:31
100,4000020190,10,Confirmation Category1,12,2022-02-22,2022-01-19,1970-01-01 10:51:05
100,4000020190,10,Confirmation Category1,13,2022-02-22,2022-01-19,1970-01-01 10:52:42
100,4000020190,10,Confirmation Category1,14,2022-02-22,2022-01-19,1970-01-01 10:53:17
100,4000020190,10,Confirmation Category1,15,2022-02-22,2022-01-19,1970-01-01 10:53:55
100,4000020190,10,Confirmation Category1,16,2022-02-22,2022-01-19,1970-01-01 10:54:33
100,4000020190,10,Confirmation Category1,17,2022-02-22,2022-01-19,1970-01-01 10:55:03
100,4000020190,10,Confirmation Category1,18,2022-02-22,2022-01-19,1970-01-01 10:55:35
100,4000020191,10,Confirmation Category1,1,2022-03-05,2022-01-31,1970-01-01 13:24:42
100,4000020191,10,Confirmation Category1,2,2022-03-05,2022-01-31,1970-01-01 13:24:42
100,4000020191,10,Confirmation Category1,3,2022-03-05,2022-01-31,1970-01-01 13:24:42
100,4000020191,10,Confirmation Category1,4,2022-03-05,2022-01-31,1970-01-01 13:27:01
100,4000020191,10,Confirmation Category1,5,2022-03-05,2022-01-31,1970-01-01 13:29:36
100,4000020191,10,Confirmation Category1,6,2022-03-05,2022-01-31,1970-01-01 13:29:36
100,4000020191,10,Confirmation Category1,7,2022-03-05,2022-01-31,1970-01-01 13:29:36
100,4000020191,10,Confirmation Category1,8,2022-03-05,2022-01-31,1970-01-01 13:30:22
100,4000020191,10,Confirmation Category1,9,2022-03-05,2022-01-31,1970-01-01 13:31:15
100,4000020191,10,Confirmation Category1,10,2022-03-05,2022-01-31,1970-01-01 13:32:17
100,4000020191,10,Confirmation Category1,11,2022-03-05,2022-01-31,1970-01-01 13:32:17
100,4000020191,10,Confirmation Category1,12,2022-03-05,2022-01-31,1970-01-01 13:32:17
100,4000020191,10,Confirmation Category1,13,2022-03-05,2022-01-31,1970-01-01 13:33:33
100,4000020191,10,Confirmation Category1,14,2022-03-05,2022-01-31,1970-01-01 13:34:17
100,4000020191,10,Confirmation Category1,15,2022-03-05,2022-01-31,1970-01-01 13:34:54
100,4000020191,10,Confirmation Category1,16,2022-03-05,2022-01-31,1970-01-01 13:36:53
100,4000020191,10,Confirmation Category1,17,2022-03-05,2022-01-31,1970-01-01 13:37:33
100,4000020191,10,Confirmation Category1,18,2022-03-05,2022-01-31,1970-01-01 13:38:21
100,4000020191,10,Confirmation Category1,19,2022-03-05,2022-01-31,1970-01-01 13:39:14
100,4000020191,10,Confirmation Category1,20,2022-03-05,2022-01-31,1970-01-01 13:40:15
100,4000020191,10,Confirmation Category1,21,2022-03-05,2022-01-31,1970-01-01 13:40:17
100,4000020191,10,Confirmation Category1,22,2022-03-05,2022-01-31,1970-01-01 13:41:43
100,4000020191,10,Confirmation Category1,23,2022-03-05,2022-01-31,1970-01-01 13:42:21
100,4000020191,10,Confirmation Category1,24,2022-03-05,2022-01-31,1970-01-01 13:42:48
100,4000020191,10,Confirmation Category1,25,2022-03-05,2022-01-31,1970-01-01 13:43:33
100,4000020191,10,Confirmation Category1,26,2022-03-05,2022-01-31,1970-01-01 13:44:09
100,4000020192,10,Confirmation Category1,1,2022-03-03,2022-02-03,1970-01-01 09:02:32
100,4000020192,10,Confirmation Category1,2,2022-03-02,2022-02-03,1970-01-01 09:04:04
100,4000020192,10,Confirmation Category1,3,2022-03-02,2022-02-03,1970-01-01 09:04:42
100,4000020192,10,Confirmation Category1,4,2022-03-02,2022-02-03,1970-01-01 09:05:52
100,4000020192,10,Confirmation Category1,5,2022-03-02,2022-02-03,1970-01-01 09:05:55
100,4000020192,10,Confirmation Category1,6,2022-03-02,2022-02-03,1970-01-01 09:06:30
100,4000020192,10,Confirmation Category1,7,2022-03-02,2022-02-03,1970-01-01 09:07:29
100,4000020192,10,Confirmation Category1,8,2022-03-02,2022-02-03,1970-01-01 09:07:29
100,4000020192,10,Confirmation Category1,9,2022-03-02,2022-02-03,1970-01-01 09:07:29
100,4000020192,10,Confirmation Category1,10,2022-03-02,2022-02-03,1970-01-01 09:08:39
100,4000020192,10,Confirmation Category1,11,2022-03-02,2022-02-03,1970-01-01 09:08:39
100,4000020192,10,Confirmation Category1,12,2022-03-02,2022-02-03,1970-01-01 09:08:39
100,4000020192,10,Confirmation Category1,13,2022-03-03,2022-02-03,1970-01-01 09:10:37
100,4000020192,10,Confirmation Category1,14,2022-03-03,2022-02-03,1970-01-01 09:10:37
100,4000020192,10,Confirmation Category1,15,2022-03-03,2022-02-03,1970-01-01 09:10:37
100,4000020192,10,Confirmation Category1,16,2022-03-02,2022-02-03,1970-01-01 09:11:26
100,4000020192,10,Confirmation Category1,17,2022-03-02,2022-02-03,1970-01-01 09:11:58
100,4000020192,10,Confirmation Category1,18,2022-03-02,2022-02-03,1970-01-01 09:12:31
100,4000020192,10,Confirmation Category1,19,2022-03-02,2022-02-03,1970-01-01 09:16:47
100,4000020192,10,Confirmation Category1,20,2022-03-02,2022-02-03,1970-01-01 09:44:44
100,4000020192,10,Confirmation Category1,21,2022-03-02,2022-02-03,1970-01-01 09:45:26
100,4000020192,10,Confirmation Category1,22,2022-03-02,2022-02-03,1970-01-01 09:46:17
100,4000020192,10,Confirmation Category1,23,2022-03-02,2022-02-03,1970-01-01 09:46:53
100,4000020192,10,Confirmation Category1,24,2022-03-02,2022-02-03,1970-01-01 09:47:29
100,4000020192,10,Confirmation Category1,25,2022-03-02,2022-02-03,1970-01-01 09:48:57
100,4000020192,10,Confirmation Category1,26,2022-03-02,2022-02-03,1970-01-01 09:49:52
100,4000020194,10,Confirmation Category1,1,2022-01-07,2022-01-07,1970-01-01 12:28:09
100,4000020194,10,Confirmation Category1,2,2022-01-07,2022-01-07,1970-01-01 13:19:12
100,4000020194,10,Confirmation Category1,3,2022-01-07,2022-01-07,1970-01-01 13:55:44
100,4000020194,10,Confirmation Category1,4,2022-01-07,2022-01-07,1970-01-01 14:23:47
100,4000020194,10,Confirmation Category1,5,2022-01-07,2022-01-07,1970-01-01 15:46:14
100,4000020194,10,Confirmation Category1,6,2022-01-07,2022-01-07,1970-01-01 19:24:07
100,4000020194,10,Confirmation Category1,7,2022-01-07,2022-01-07,1970-01-01 19:39:02
100,4000020194,10,Confirmation Category1,8,2022-01-07,2022-01-07,1970-01-01 20:21:20
100,4000020194,10,Confirmation Category1,9,2022-01-07,2022-01-07,1970-01-01 21:10:48
100,4000020194,10,Confirmation Category1,10,2022-01-07,2022-01-07,1970-01-01 21:21:12
100,4000020194,10,Confirmation Category1,11,2022-01-07,2022-01-08,1970-01-01 00:28:58
100,4000020194,10,Confirmation Category1,12,2022-01-07,2022-01-08,1970-01-01 00:40:24
100,4000020194,10,Confirmation Category1,13,2022-01-07,2022-01-08,1970-01-01 01:18:35
100,4000020194,10,Confirmation Category1,14,2022-01-07,2022-01-08,1970-01-01 01:50:14
100,4000020194,10,Confirmation Category1,15,2022-01-07,2022-01-08,1970-01-01 02:03:30
100,4000020194,10,Confirmation Category1,16,2022-01-07,2022-01-08,1970-01-01 02:57:22
100,4000020194,10,Confirmation Category1,17,2022-01-07,2022-01-08,1970-01-01 03:40:11
100,4000020194,10,Confirmation Category1,18,2022-01-07,2022-01-08,1970-01-01 04:00:22
100,4000020194,10,Confirmation Category1,19,2022-01-07,2022-01-08,1970-01-01 07:38:32
100,4000020194,10,Confirmation Category1,20,2022-01-07,2022-01-08,1970-01-01 08:35:03
100,4000020194,10,Confirmation Category1,21,2022-01-07,2022-01-08,1970-01-01 08:47:32
100,4000020194,10,Confirmation Category1,22,2022-01-07,2022-01-08,1970-01-01 10:03:27
100,4000020194,10,Confirmation Category1,23,2022-01-07,2022-01-08,1970-01-01 10:11:33
100,4000020195,10,Confirmation Category1,1,2022-01-08,2022-01-08,1970-01-01 12:45:17
100,4000020195,10,Confirmation Category1,2,2022-01-08,2022-01-08,1970-01-01 13:46:13
100,4000020195,10,Confirmation Category1,3,2022-01-08,2022-01-08,1970-01-01 14:14:11
100,4000020195,10,Confirmation Category1,4,2022-01-08,2022-01-08,1970-01-01 14:37:22
100,4000020195,10,Confirmation Category1,5,2022-01-08,2022-01-08,1970-01-01 14:53:34
100,4000020195,10,Confirmation Category1,6,2022-01-08,2022-01-08,1970-01-01 17:51:04
100,4000020195,10,Confirmation Category1,7,2022-01-08,2022-01-08,1970-01-01 19:46:34
100,4000020195,10,Confirmation Category1,8,2022-01-08,2022-01-08,1970-01-01 21:38:53
100,4000020195,10,Confirmation Category1,9,2022-01-08,2022-01-08,1970-01-01 22:05:11
100,4000020195,10,Confirmation Category1,10,2022-01-08,2022-01-08,1970-01-01 23:42:14
100,4000020195,10,Confirmation Category1,11,2022-01-08,2022-01-08,1970-01-01 23:51:14
100,4000020195,10,Confirmation Category1,12,2022-01-08,2022-01-09,1970-01-01 00:14:04
100,4000020195,10,Confirmation Category1,13,2022-01-08,2022-01-09,1970-01-01 01:50:02
100,4000020195,10,Confirmation Category1,14,2022-01-08,2022-01-09,1970-01-01 02:10:15
100,4000020195,10,Confirmation Category1,15,2022-01-08,2022-01-09,1970-01-01 02:39:05
100,4000020195,10,Confirmation Category1,16,2022-01-08,2022-01-09,1970-01-01 02:48:21
100,4000020195,10,Confirmation Category1,17,2022-01-08,2022-01-09,1970-01-01 06:54:28
100,4000020195,10,Confirmation Category1,18,2022-01-08,2022-01-09,1970-01-01 07:42:55
100,4000020195,10,Confirmation Category1,19,2022-01-08,2022-01-09,1970-01-01 08:07:32
100,4000020195,10,Confirmation Category1,20,2022-01-08,2022-01-09,1970-01-01 09:00:01
100,4000020195,10,Confirmation Category1,21,2022-01-08,2022-01-09,1970-01-01 09:32:17
100,4000020195,10,Confirmation Category1,22,2022-01-08,2022-01-09,1970-01-01 09:42:42
100,4000020195,10,Confirmation Category1,23,2022-01-08,2022-01-09,1970-01-01 10:03:03
100,4000020196,10,Confirmation Category1,1,2022-01-09,2022-01-09,1970-01-01 12:36:14
100,4000020196,10,Confirmation Category1,2,2022-01-09,2022-01-09,1970-01-01 13:06:52
100,4000020196,10,Confirmation Category1,3,2022-01-09,2022-01-09,1970-01-01 13:26:39
100,4000020196,10,Confirmation Category1,4,2022-01-09,2022-01-09,1970-01-01 14:04:44
100,4000020196,10,Confirmation Category1,5,2022-01-09,2022-01-09,1970-01-01 14:19:51
100,4000020196,10,Confirmation Category1,6,2022-01-09,2022-01-09,1970-01-01 20:55:38
100,4000020196,10,Confirmation Category1,7,2022-01-09,2022-01-09,1970-01-01 21:12:06
100,4000020196,10,Confirmation Category1,8,2022-01-09,2022-01-09,1970-01-01 22:20:19
100,4000020196,10,Confirmation Category1,9,2022-01-09,2022-01-09,1970-01-01 23:23:13
100,4000020196,10,Confirmation Category1,10,2022-01-09,2022-01-09,1970-01-01 23:35:19
100,4000020196,10,Confirmation Category1,11,2022-01-09,2022-01-10,1970-01-01 00:35:01
100,4000020196,10,Confirmation Category1,12,2022-01-09,2022-01-10,1970-01-01 01:00:39
100,4000020196,10,Confirmation Category1,13,2022-01-09,2022-01-10,1970-01-01 01:51:38
100,4000020196,10,Confirmation Category1,14,2022-01-09,2022-01-10,1970-01-01 02:38:06
100,4000020196,10,Confirmation Category1,15,2022-01-09,2022-01-10,1970-01-01 02:44:20
100,4000020196,10,Confirmation Category1,16,2022-01-09,2022-01-10,1970-01-01 04:17:39
100,4000020196,10,Confirmation Category1,17,2022-01-09,2022-01-10,1970-01-01 04:36:48
100,4000020196,10,Confirmation Category1,18,2022-01-09,2022-01-10,1970-01-01 06:01:40
100,4000020196,10,Confirmation Category1,19,2022-01-09,2022-01-10,1970-01-01 07:18:23
100,4000020196,10,Confirmation Category1,20,2022-01-09,2022-01-10,1970-01-01 08:06:31
100,4000020196,10,Confirmation Category1,21,2022-01-09,2022-01-10,1970-01-01 08:13:25
100,4000020196,10,Confirmation Category1,22,2022-01-09,2022-01-10,1970-01-01 08:40:37
100,4000020196,10,Confirmation Category1,23,2022-01-09,2022-01-10,1970-01-01 09:27:25
100,4000020197,10,Confirmation Category1,1,2022-01-10,2022-01-10,1970-01-01 13:25:27
100,4000020197,10,Confirmation Category1,2,2022-01-10,2022-01-10,1970-01-01 13:42:24
100,4000020197,10,Confirmation Category1,3,2022-01-10,2022-01-10,1970-01-01 14:17:44
100,4000020197,10,Confirmation Category1,4,2022-01-10,2022-01-10,1970-01-01 14:29:53
100,4000020197,10,Confirmation Category1,5,2022-01-10,2022-01-10,1970-01-01 14:46:26
100,4000020197,10,Confirmation Category1,6,2022-01-10,2022-01-11,1970-01-01 00:02:21
100,4000020197,10,Confirmation Category1,7,2022-01-10,2022-01-11,1970-01-01 00:17:52
100,4000020197,10,Confirmation Category1,8,2022-01-10,2022-01-11,1970-01-01 00:40:42
100,4000020197,10,Confirmation Category1,9,2022-01-10,2022-01-11,1970-01-01 01:01:54
100,4000020197,10,Confirmation Category1,10,2022-01-10,2022-01-11,1970-01-01 01:11:08
100,4000020197,10,Confirmation Category1,11,2022-01-10,2022-01-11,1970-01-01 01:52:08
100,4000020197,10,Confirmation Category1,12,2022-01-10,2022-01-11,1970-01-01 02:00:21
100,4000020197,10,Confirmation Category1,13,2022-01-10,2022-01-11,1970-01-01 02:19:55
100,4000020197,10,Confirmation Category1,14,2022-01-10,2022-01-11,1970-01-01 02:29:31
100,4000020197,10,Confirmation Category1,15,2022-01-10,2022-01-11,1970-01-01 03:04:47
100,4000020197,10,Confirmation Category1,16,2022-01-10,2022-01-11,1970-01-01 03:13:10
100,4000020197,10,Confirmation Category1,17,2022-01-10,2022-01-11,1970-01-01 03:43:40
100,4000020197,10,Confirmation Category1,18,2022-01-10,2022-01-11,1970-01-01 04:01:16
100,4000020197,10,Confirmation Category1,19,2022-01-10,2022-01-11,1970-01-01 04:49:14
100,4000020197,10,Confirmation Category1,20,2022-01-10,2022-01-11,1970-01-01 09:13:02
100,4000020199,10,Confirmation Category1,1,2022-01-07,2022-01-12,1970-01-01 05:07:24
100,4000020199,10,Confirmation Category1,2,2022-01-07,2022-01-13,1970-01-01 04:48:44
100,4000020199,10,Confirmation Category1,3,2022-01-07,2022-01-13,1970-01-01 04:59:49
100,4000020199,10,Confirmation Category1,4,2022-01-07,2022-01-13,1970-01-01 05:21:26
100,4000020199,10,Confirmation Category1,5,2022-01-07,2022-01-13,1970-01-01 05:33:45
100,4000020199,10,Confirmation Category1,6,2022-01-07,2022-01-13,1970-01-01 06:05:02
100,4000020199,10,Confirmation Category1,7,2022-01-07,2022-01-13,1970-01-01 06:10:52
100,4000020199,10,Confirmation Category1,8,2022-01-07,2022-01-13,1970-01-01 06:40:46
100,4000020199,10,Confirmation Category1,9,2022-01-07,2022-01-13,1970-01-01 07:03:58
100,4000020199,10,Confirmation Category1,10,2022-01-07,2022-01-13,1970-01-01 07:21:35
100,4000020199,10,Confirmation Category1,11,2022-01-07,2022-01-13,1970-01-01 07:34:51
100,4000020199,10,Confirmation Category1,12,2022-01-07,2022-01-13,1970-01-01 07:54:58
100,4000020199,10,Confirmation Category1,13,2022-01-07,2022-01-13,1970-01-01 08:14:34
100,4000020199,10,Confirmation Category1,14,2022-01-07,2022-01-13,1970-01-01 08:32:17
100,4000020199,10,Confirmation Category1,15,2022-01-07,2022-01-13,1970-01-01 08:50:44
100,4000020199,10,Confirmation Category1,16,2022-01-07,2022-01-13,1970-01-01 09:07:56
100,4000020199,10,Confirmation Category1,17,2022-01-07,2022-01-13,1970-01-01 09:31:41
100,4000020199,10,Confirmation Category1,18,2022-01-07,2022-01-13,1970-01-01 09:44:28
100,4000020199,10,Confirmation Category1,19,2022-01-07,2022-01-13,1970-01-01 11:03:09
100,4000020199,10,Confirmation Category1,20,2022-01-07,2022-01-13,1970-01-01 11:08:03
100,4000020199,10,Confirmation Category1,21,2022-01-07,2022-01-13,1970-01-01 13:23:46
100,4000020199,10,Confirmation Category1,22,2022-01-07,2022-01-13,1970-01-01 13:27:07
100,4000020199,10,Confirmation Category1,23,2022-01-07,2022-01-13,1970-01-01 13:53:31
100,4000020199,10,Confirmation Category1,24,2022-01-07,2022-01-13,1970-01-01 14:08:59
100,4000020199,10,Confirmation Category1,25,2022-01-07,2022-01-13,1970-01-01 14:37:01
