Client,Account Number of Vendor or Creditor,Company Code,Key date of the last interest calculation,Validity Date for Withholding Tax Exemption Certificate,Certification date,Date on which the Record Was Created,Date of the last interest calculation run
100,Vendor2957,CompanyCode21,,,,2019-09-09,
100,Vendor2958,CompanyCode4,,,,2019-09-11,
100,Vendor2959,CompanyCode21,,,,2019-09-11,
100,Vendor2960,CompanyCode1,,,,2019-09-10,
100,Vendor2960,CompanyCode2,,,,2020-11-23,
100,Vendor2961,CompanyCode4,,,,2019-09-11,
100,Vendor2962,CompanyCode4,,,,2019-09-11,
100,Vendor2963,CompanyCode4,,,,2019-09-11,
100,Vendor2964,CompanyCode34,,,,2019-09-17,
100,Vendor2965,CompanyCode4,,,,2019-09-26,
100,Vendor2966,CompanyCode1,,,,2019-09-26,
100,Vendor2967,CompanyCode18,,,,2019-09-27,
100,Vendor2968,CompanyCode21,,,,2019-09-30,
100,Vendor2969,CompanyCode14,,,,2019-10-08,
100,Vendor2970,CompanyCode4,,,,2019-10-08,
100,Vendor2971,CompanyCode18,,,,2019-10-09,
100,Vendor2972,CompanyCode2,,,,2020-11-23,
100,Vendor2973,CompanyCode2,,,,2020-11-23,
100,Vendor2974,CompanyCode4,,,,2019-10-08,
100,Vendor2975,CompanyCode14,,,,2019-10-14,
100,Vendor2976,CompanyCode14,,,,2019-10-21,
100,Vendor2977,CompanyCode7,,,,2019-10-24,
100,Vendor2978,CompanyCode3,,,,2021-07-17,
100,Vendor2978,CompanyCode18,,,,2019-10-15,
100,Vendor1918,CompanyCode4,,,,2019-10-24,
100,Vendor1919,CompanyCode7,,,,2019-10-28,
100,Vendor1920,CompanyCode1,,,,2019-10-28,
100,Vendor1921,CompanyCode14,,,,2019-10-29,
100,Vendor1922,CompanyCode20,,,,2019-11-04,
100,Vendor1923,CompanyCode1,,,,2019-11-03,
100,Vendor1924,CompanyCode20,,,,2021-08-12,
100,Vendor1925,CompanyCode4,,,,2019-10-31,
100,Vendor1926,CompanyCode14,,,,2019-11-04,
100,Vendor1927,CompanyCode7,,,,2021-02-03,
100,Vendor1928,CompanyCode21,,,,2019-11-11,
100,Vendor1929,CompanyCode19,,,,2019-11-22,
100,Vendor1930,CompanyCode18,,,,2019-11-13,
100,Vendor1931,CompanyCode4,,,,2019-11-19,
100,Vendor1932,CompanyCode18,,,,2019-11-22,
100,Vendor1933,CompanyCode18,,,,2019-11-22,
100,Vendor1934,CompanyCode14,,,,2019-11-22,
100,Vendor1935,CompanyCode20,,,,2019-11-27,
100,Vendor1936,CompanyCode21,,,,2019-12-03,
100,Vendor1937,CompanyCode18,,,,2019-12-04,
100,Vendor1938,CompanyCode4,,,,2019-11-27,
100,Vendor1939,CompanyCode20,,,,2020-01-02,
100,Vendor1940,CompanyCode20,,,,2019-12-04,
100,Vendor1941,CompanyCode20,,,,2019-12-04,
100,Vendor1941,CompanyCode21,,,,2021-06-08,
100,Vendor1942,CompanyCode30,,,,2019-12-04,
100,Vendor1943,CompanyCode20,,,,2019-12-03,
100,Vendor1944,CompanyCode20,,,,2019-12-03,
100,Vendor1945,CompanyCode20,,,,2019-12-03,
100,Vendor1946,CompanyCode20,,,,2019-12-03,
100,Vendor1947,CompanyCode3,,,,2019-12-04,
100,Vendor1948,CompanyCode20,,,,2019-12-03,
100,Vendor1949,CompanyCode3,,,,2020-07-09,
100,Vendor1950,CompanyCode20,,,,2019-12-03,
100,Vendor1950,CompanyCode21,,,,2021-07-14,
100,Vendor1951,CompanyCode20,,,,2019-12-04,
100,Vendor1952,CompanyCode20,,,,2019-12-04,
100,Vendor1953,CompanyCode20,,,,2019-12-04,
100,Vendor1954,CompanyCode20,,,,2019-12-04,
100,Vendor1955,CompanyCode20,,,,2019-12-04,
100,Vendor1956,CompanyCode20,,,,2019-12-04,
100,Vendor1957,CompanyCode20,,,,2019-12-04,
100,Vendor1958,CompanyCode20,,,,2019-12-04,
100,Vendor1959,CompanyCode20,,,,2019-12-04,
100,Vendor1960,CompanyCode20,,,,2019-12-04,
100,Vendor1961,CompanyCode20,,,,2019-12-04,
100,Vendor1962,CompanyCode20,,,,2019-12-04,
100,Vendor1963,CompanyCode20,,,,2019-12-04,
100,Vendor1964,CompanyCode20,,,,2019-12-04,
100,Vendor1965,CompanyCode20,,,,2019-12-04,
100,Vendor1966,CompanyCode20,,,,2019-12-04,
100,Vendor1967,CompanyCode20,,,,2019-12-04,
100,Vendor1968,CompanyCode20,,,,2019-12-04,
100,Vendor1969,CompanyCode20,,,,2019-12-04,
100,Vendor1970,CompanyCode20,,,,2019-12-04,
100,Vendor1971,CompanyCode20,,,,2019-12-04,
100,Vendor1971,CompanyCode21,,,,2022-02-23,
100,Vendor3039,CompanyCode9,,,,2019-12-04,
100,Vendor3039,CompanyCode10,,,,2019-12-04,
100,Vendor3040,CompanyCode8,,,,2022-02-28,
100,Vendor3041,CompanyCode16,,,,2019-12-04,
100,Vendor3042,CompanyCode20,,,,2019-12-04,
100,Vendor3043,CompanyCode20,,,,2019-12-04,
100,Vendor3044,CompanyCode20,,,,2019-12-04,
100,Vendor3045,CompanyCode20,,,,2019-12-04,
100,Vendor2017,CompanyCode16,,,,2019-12-04,
100,Vendor2018,CompanyCode6,,,,2019-12-04,
100,Vendor2019,CompanyCode20,,,,2019-12-04,
100,Vendor2020,CompanyCode20,,,,2019-12-04,
100,Vendor2021,CompanyCode20,,,,2019-12-04,
100,Vendor2022,CompanyCode20,,,,2019-12-04,
100,Vendor2023,CompanyCode20,,,,2019-12-04,
100,Vendor2024,CompanyCode16,,,,2019-12-04,
100,Vendor2025,CompanyCode20,,,,2019-12-04,
100,Vendor2026,CompanyCode20,,,,2019-12-04,
100,Vendor2027,CompanyCode20,,,,2019-12-04,
100,Vendor2028,CompanyCode20,,,,2019-12-04,
100,Vendor2029,CompanyCode20,,,,2019-12-04,
100,Vendor2030,CompanyCode20,,,,2019-12-04,
100,Vendor2031,CompanyCode16,,,,2019-12-04,
100,Vendor2032,CompanyCode6,,,,2019-12-04,
100,Vendor2033,CompanyCode20,,,,2019-12-04,
100,Vendor2034,CompanyCode6,,,,2019-12-04,
100,Vendor2035,CompanyCode18,,,,2020-09-28,
100,Vendor2035,CompanyCode20,,,,2019-12-04,
100,Vendor2036,CompanyCode16,,,,2019-12-04,
100,Vendor2037,CompanyCode20,,,,2019-12-04,
100,Vendor2038,CompanyCode16,,,,2019-12-04,
100,Vendor2039,CompanyCode20,,,,2019-12-04,
100,Vendor2040,CompanyCode20,,,,2019-12-04,
100,Vendor2041,CompanyCode20,,,,2019-12-04,
100,Vendor2042,CompanyCode20,,,,2019-12-04,
100,Vendor2043,CompanyCode23,,,,2019-12-04,
100,Vendor2044,CompanyCode19,,,,2020-05-15,
100,Vendor2044,CompanyCode27,,,,2019-12-04,
100,Vendor2045,CompanyCode20,,,,2019-12-04,
100,Vendor2046,CompanyCode20,,,,2019-12-04,
100,Vendor2047,CompanyCode24,,,,2020-12-17,
100,Vendor2048,CompanyCode20,,,,2019-12-04,
100,Vendor2049,CompanyCode16,,,,2019-12-04,
100,Vendor2050,CompanyCode23,,,,2019-12-04,
100,Vendor2051,CompanyCode20,,,,2019-12-04,
100,Vendor2052,CompanyCode20,,,,2019-12-04,
100,Vendor2053,CompanyCode20,,,,2019-12-04,
100,Vendor2054,CompanyCode20,,,,2019-12-04,
100,Vendor2055,CompanyCode20,,,,2019-12-04,
100,Vendor2056,CompanyCode20,,,,2019-12-04,
100,Vendor2057,CompanyCode20,,,,2019-12-04,
100,Vendor2058,CompanyCode20,,,,2019-12-04,
100,Vendor2059,CompanyCode20,,,,2019-12-04,
100,Vendor2060,CompanyCode20,,,,2019-12-04,
100,Vendor2061,CompanyCode20,,,,2019-12-04,
100,Vendor2062,CompanyCode20,,,,2019-12-04,
100,Vendor2063,CompanyCode20,,,,2019-12-04,
100,Vendor2064,CompanyCode20,,,,2019-12-04,
100,Vendor2065,CompanyCode20,,,,2019-12-04,
100,Vendor952,CompanyCode20,,,,2019-12-04,
100,Vendor953,CompanyCode3,,,,2019-12-04,
100,Vendor954,CompanyCode3,,,,2019-12-04,
100,Vendor955,CompanyCode3,,,,2019-12-04,
100,Vendor956,CompanyCode3,,,,2019-12-04,
100,Vendor957,CompanyCode3,,,,2019-12-04,
100,Vendor958,CompanyCode3,,,,2019-12-04,
100,Vendor959,CompanyCode3,,,,2019-12-04,
100,Vendor960,CompanyCode18,,,,2021-11-15,
100,Vendor961,CompanyCode3,,,,2019-12-04,
100,Vendor962,CompanyCode3,,,,2019-12-04,
100,Vendor962,CompanyCode30,,,,2021-04-09,
100,Vendor963,CompanyCode3,,,,2019-12-04,
100,Vendor964,CompanyCode3,,,,2019-12-04,
100,Vendor965,CompanyCode3,,,,2019-12-04,
100,Vendor966,CompanyCode3,,,,2019-12-04,
100,Vendor967,CompanyCode3,,,,2019-12-04,
100,Vendor968,CompanyCode3,,,,2019-12-04,
100,Vendor4013,CompanyCode3,,,,2019-12-04,
100,Vendor4014,CompanyCode3,,,,2019-12-04,
100,Vendor4015,CompanyCode3,,,,2019-12-04,
100,Vendor4016,CompanyCode3,,,,2019-12-04,
100,Vendor4017,CompanyCode3,,,,2019-12-04,
100,Vendor4018,CompanyCode24,,,,2019-12-04,
100,Vendor4019,CompanyCode24,,,,2019-12-04,
100,Vendor4020,CompanyCode24,,,,2019-12-04,
100,Vendor4021,CompanyCode24,,,,2019-12-04,
100,Vendor4022,CompanyCode3,,,,2019-12-04,
100,Vendor4023,CompanyCode20,,,,2020-05-19,
100,Vendor4024,CompanyCode24,,,,2019-12-04,
100,Vendor4025,CompanyCode3,,,,2019-12-04,
100,Vendor4026,CompanyCode24,,,,2019-12-04,
100,Vendor4027,CompanyCode3,,,,2019-12-04,
100,Vendor4028,CompanyCode3,,,,2019-12-04,
100,Vendor4028,CompanyCode14,,,,2022-01-11,
100,Vendor4029,CompanyCode3,,,,2019-12-04,
100,Vendor4030,CompanyCode24,,,,2021-03-29,
100,Vendor4031,CompanyCode3,,,,2019-12-04,
100,Vendor4032,CompanyCode24,,,,2019-12-04,
100,Vendor4033,CompanyCode3,,,,2019-12-04,
100,Vendor4034,CompanyCode3,,,,2019-12-04,
100,Vendor4035,CompanyCode24,,,,2019-12-04,
100,Vendor4036,CompanyCode24,,,,2019-12-04,
100,Vendor4037,CompanyCode3,,,,2019-12-04,
100,Vendor4038,CompanyCode3,,,,2019-12-04,
100,Vendor4039,CompanyCode24,,,,2019-12-04,
100,Vendor4040,CompanyCode3,,,,2019-12-04,
100,Vendor4041,CompanyCode3,,,,2019-12-04,
100,Vendor4042,CompanyCode24,,,,2019-12-04,
100,Vendor4043,CompanyCode3,,,,2019-12-04,
100,Vendor4044,CompanyCode20,,,,2022-02-02,
100,Vendor4045,CompanyCode3,,,,2019-12-04,
100,Vendor4046,CompanyCode24,,,,2019-12-04,
100,Vendor4047,CompanyCode24,,,,2019-12-04,
100,Vendor4048,CompanyCode3,,,,2019-12-04,
100,Vendor4049,CompanyCode3,,,,2019-12-04,
100,Vendor1009,CompanyCode4,,,,2020-09-08,
100,Vendor1010,CompanyCode7,,,,2020-09-14,
100,Vendor1011,CompanyCode4,,,,2020-09-10,
100,Vendor1012,CompanyCode20,,,,2020-09-16,
100,Vendor1013,CompanyCode18,,,,2020-09-22,
100,Vendor1014,CompanyCode3,,,,2020-09-22,
100,Vendor1015,CompanyCode32,,,,2020-09-22,
100,Vendor1016,CompanyCode14,,,,2020-09-22,
100,Vendor1017,CompanyCode1,,,,2020-09-22,
100,Vendor1017,CompanyCode2,,,,2020-11-23,
100,Vendor1018,CompanyCode4,,,,2020-09-22,
100,Vendor1019,CompanyCode4,,,,2020-09-29,
100,Vendor1020,CompanyCode20,,,,2020-09-29,
100,Vendor1021,CompanyCode4,,,,2020-09-17,
100,Vendor1022,CompanyCode20,,,,2020-09-17,
100,Vendor1023,CompanyCode4,,,,2020-09-22,
100,Vendor1024,CompanyCode7,,,,2020-09-25,
100,Vendor1025,CompanyCode9,,,,2020-09-30,
100,Vendor1026,CompanyCode4,,,,2020-10-01,
100,Vendor1027,CompanyCode3,,,,2020-10-05,
100,Vendor1027,CompanyCode18,,,,2021-03-24,
100,Vendor1028,CompanyCode4,,,,2020-09-30,
100,Vendor1029,CompanyCode20,,,,2020-10-05,
100,Vendor1030,CompanyCode1,,,,2020-10-16,
100,Vendor1031,CompanyCode2,,,,2020-11-23,
100,Vendor1032,CompanyCode20,,,,2020-10-21,
100,Vendor1033,CompanyCode20,,,,2020-10-06,
100,Vendor1034,CompanyCode20,,,,2020-10-06,
100,Vendor1035,CompanyCode2,,,,2020-11-23,
100,Vendor1036,CompanyCode14,,,,2020-10-12,
100,Vendor1037,CompanyCode14,,,,2022-03-07,
100,Vendor1038,CompanyCode18,,,,2020-10-12,
100,Vendor1039,CompanyCode20,,,,2020-10-13,
100,Vendor1040,CompanyCode20,,,,2020-10-13,
100,Vendor1041,CompanyCode20,,,,2020-10-13,
100,Vendor1042,CompanyCode1,,,,2020-10-16,
100,Vendor1043,CompanyCode4,,,,2020-10-19,
100,Vendor1044,CompanyCode4,,,,2020-10-19,
100,Vendor1045,CompanyCode20,,,,2020-10-19,
100,Vendor1046,CompanyCode14,,,,2020-10-15,
100,Vendor1047,CompanyCode14,,,,2020-10-15,
100,Vendor1048,CompanyCode9,,,,2021-05-30,
100,Vendor1049,CompanyCode1,,,,2020-10-19,
100,Vendor1050,CompanyCode20,,,,2020-10-23,
100,Vendor1051,CompanyCode4,,,,2020-10-26,
100,Vendor1052,CompanyCode21,,,,2020-10-22,
100,Vendor1053,CompanyCode1,,,,2020-10-26,
100,Vendor1054,CompanyCode1,,,,2020-10-27,
100,Vendor1054,CompanyCode2,,,,2020-11-23,
100,Vendor1055,CompanyCode20,,,,2020-11-04,
100,Vendor1056,CompanyCode1,,,,2020-10-27,
100,Vendor1056,CompanyCode2,,,,2020-11-23,
100,Vendor1057,CompanyCode1,,,,2020-10-27,
100,Vendor1058,CompanyCode7,,,,2020-10-27,
100,Vendor1059,CompanyCode20,,,,2020-10-28,
100,Vendor1060,CompanyCode7,,,,2020-10-28,
100,Vendor1061,CompanyCode20,,,,2020-10-28,
100,Vendor1062,CompanyCode1,,,,2020-11-01,
100,Vendor1062,CompanyCode2,,,,2020-11-23,
100,Vendor1063,CompanyCode16,,,,2020-11-03,
100,Vendor1064,CompanyCode4,,,,2020-11-02,
100,Vendor1065,CompanyCode4,,,,2020-11-04,
100,Vendor1066,CompanyCode1,,,,2020-11-10,
100,Vendor1067,CompanyCode2,,,,2020-11-23,
100,Vendor1068,CompanyCode21,,,,2020-11-04,
100,Vendor1069,CompanyCode20,,,,2020-11-13,
100,Vendor1070,CompanyCode30,,,,2020-11-11,
100,Vendor1071,CompanyCode19,,,,2020-11-12,
100,Vendor1072,CompanyCode7,,,,2020-11-17,
100,Vendor4064,CompanyCode18,,,,2020-11-17,
100,Vendor4065,CompanyCode14,,,,2020-11-19,
100,Vendor4066,CompanyCode4,,,,2022-02-17,
100,Vendor4066,CompanyCode20,,,,2020-11-16,
100,Vendor4066,CompanyCode21,,,,2020-11-16,
100,Vendor4067,CompanyCode8,,,,2022-01-14,
100,Vendor4067,CompanyCode13,,,,2021-12-01,
100,Vendor4068,CompanyCode8,,,,2020-11-24,
100,Vendor4069,CompanyCode4,,,,2020-11-25,
100,Vendor4070,CompanyCode2,,,,2021-12-10,
100,Vendor4071,CompanyCode1,,,,2020-11-24,
100,Vendor4072,CompanyCode4,,,,2020-12-02,
100,Vendor4073,CompanyCode3,,,,2020-12-10,
100,Vendor4073,CompanyCode14,,,,2020-12-10,
100,Vendor4073,CompanyCode18,,,,2020-12-10,
100,Vendor4074,CompanyCode14,,,,2020-11-25,
100,Vendor4075,CompanyCode3,,,,2020-11-27,
100,Vendor4076,CompanyCode4,,,,2020-11-25,
100,Vendor4077,CompanyCode14,,,,2020-11-27,
100,Vendor4078,CompanyCode4,,,,2020-12-01,
100,Vendor4079,CompanyCode4,,,,2020-12-01,
100,Vendor4080,CompanyCode18,,,,2020-12-01,
100,Vendor4081,CompanyCode9,,,,2020-12-02,
100,Vendor4082,CompanyCode8,,,,2020-12-08,
100,Vendor4083,CompanyCode18,,,,2020-12-08,
100,Vendor4084,CompanyCode20,,,,2020-12-09,
100,Vendor4085,CompanyCode4,,,,2020-12-09,
100,Vendor4086,CompanyCode14,,,,2020-12-10,
100,Vendor4087,CompanyCode1,,,,2020-12-13,
100,Vendor4088,CompanyCode1,,,,2020-12-13,
100,Vendor4088,CompanyCode2,,,,2022-01-23,
100,Vendor4089,CompanyCode24,,,,2020-12-17,
100,Vendor4090,CompanyCode1,,,,2020-12-15,
100,Vendor4090,CompanyCode2,,,,2021-08-27,
100,Vendor4091,CompanyCode21,,,,2020-12-14,
100,Vendor4092,CompanyCode8,,,,2020-12-18,
100,Vendor4093,CompanyCode20,,,,2020-12-18,
100,Vendor4094,CompanyCode20,,,,2020-12-18,
100,Vendor4095,CompanyCode14,,,,2020-12-16,
100,Vendor4096,CompanyCode18,,,,2020-12-17,
100,Vendor4097,CompanyCode2,,,,2021-05-03,
100,Vendor4098,CompanyCode20,,,,2020-12-17,
100,Vendor4099,CompanyCode24,,,,2020-12-17,
100,Vendor4100,CompanyCode20,,,,2020-12-18,
100,Vendor4100,CompanyCode21,,,,2021-03-19,
100,Vendor4101,CompanyCode1,,,,2020-12-28,
100,Vendor4102,CompanyCode20,,,,2020-12-22,
100,Vendor2314,CompanyCode4,,,,2021-11-25,
100,Vendor2315,CompanyCode1,,,,2021-11-30,
100,Vendor2316,CompanyCode4,,,,2021-11-26,
100,Vendor2317,CompanyCode4,,,,2021-11-26,
100,Vendor2318,CompanyCode7,,,,2021-12-01,
100,Vendor2319,CompanyCode16,,,,2021-12-03,
100,Vendor2320,CompanyCode20,,,,2021-12-02,
100,Vendor2321,CompanyCode4,,,,2021-12-02,
100,Vendor2322,CompanyCode9,,,,2021-12-03,
100,Vendor2323,CompanyCode4,,,,2021-12-06,
100,Vendor2324,CompanyCode4,,,,2021-12-09,
100,Vendor2325,CompanyCode20,,,,2021-12-09,
100,Vendor2326,CompanyCode19,,,,2021-12-07,
100,Vendor2327,CompanyCode1,,,,2021-12-07,
100,Vendor2328,CompanyCode20,,,,2021-12-09,
100,Vendor2329,CompanyCode14,,,,2021-12-09,
100,Vendor2330,CompanyCode20,,,,2021-12-09,
100,Vendor2331,CompanyCode18,,,,2021-12-14,
100,Vendor2332,CompanyCode21,,,,2021-12-09,
100,Vendor2333,CompanyCode14,,,,2021-12-13,
100,Vendor2334,CompanyCode4,,,,2021-12-24,
100,Vendor2335,CompanyCode9,,,,2021-12-27,
100,Vendor2336,CompanyCode18,,,,2022-01-03,
100,Vendor2337,CompanyCode18,,,,2022-01-03,
100,Vendor2338,CompanyCode20,,,,2021-12-17,
100,Vendor2339,CompanyCode20,,,,2021-12-21,
100,Vendor2340,CompanyCode4,,,,2021-12-21,
100,Vendor2341,CompanyCode20,,,,2021-12-21,
100,Vendor2342,CompanyCode20,,,,2021-12-21,
100,Vendor2343,CompanyCode4,,,,2021-12-21,
100,Vendor2344,CompanyCode20,,,,2021-12-21,
100,Vendor2345,CompanyCode18,,,,2021-12-23,
100,Vendor2346,CompanyCode14,,,,2021-12-23,
100,Vendor2346,CompanyCode20,,,,2022-02-07,
100,Vendor2347,CompanyCode3,,,,2021-12-23,
100,Vendor2348,CompanyCode3,,,,2021-12-23,
100,Vendor2349,CompanyCode14,,,,2021-12-23,
100,Vendor2350,CompanyCode13,,,,2021-12-24,
100,Vendor1073,CompanyCode13,,,,2021-12-24,
100,Vendor1074,CompanyCode4,,,,2021-12-28,
100,Vendor1075,CompanyCode7,,,,2021-12-29,
100,Vendor1076,CompanyCode20,,,,2021-12-30,
100,Vendor1077,CompanyCode26,,,,2022-01-01,
100,Vendor1078,CompanyCode14,,,,2022-01-03,
100,Vendor1079,CompanyCode14,,,,2022-01-03,
100,Vendor1080,CompanyCode4,,,,2022-01-05,
100,Vendor1081,CompanyCode25,,,,2022-01-10,
100,Vendor1082,CompanyCode9,,,,2022-01-10,
100,Vendor1083,CompanyCode9,,,,2022-01-10,
100,Vendor1084,CompanyCode1,,,,2022-01-17,
100,Vendor1085,CompanyCode7,,,,2022-01-05,
100,Vendor1086,CompanyCode7,,,,2022-01-05,
100,Vendor1087,CompanyCode1,,,,2022-01-04,
100,Vendor1088,CompanyCode2,,,,2022-01-04,
100,Vendor1089,CompanyCode2,,,,2022-01-06,
100,Vendor1090,CompanyCode2,,,,2022-01-06,
100,Vendor1091,CompanyCode2,,,,2022-01-06,
100,Vendor1092,CompanyCode21,,,,2022-01-24,
100,Vendor1093,CompanyCode20,,,,2022-01-11,
100,Vendor1094,CompanyCode4,,,,2022-01-11,
100,Vendor1095,CompanyCode7,,,,2022-01-05,
100,Vendor1096,CompanyCode1,,,,2022-01-12,
100,Vendor1097,CompanyCode1,,,,2022-01-12,
100,Vendor1098,CompanyCode12,,,,2022-01-12,
100,Vendor1099,CompanyCode20,,,,2022-01-13,
100,Vendor1100,CompanyCode20,,,,2022-01-13,
100,Vendor1101,CompanyCode7,,,,2022-01-10,
100,Vendor1102,CompanyCode1,,,,2022-01-11,
100,Vendor1103,CompanyCode4,,,,2022-01-11,
100,Vendor1104,CompanyCode4,,,,2022-01-11,
100,Vendor1105,CompanyCode21,,,,2022-01-11,
100,Vendor1106,CompanyCode9,,,,2022-01-13,
100,Vendor1107,CompanyCode9,,,,2022-01-13,
100,Vendor1107,CompanyCode12,,,,2022-01-19,
100,Vendor1108,CompanyCode14,,,,2022-01-18,
100,Vendor1109,CompanyCode14,,,,2022-01-14,
100,Vendor1110,CompanyCode24,,,,2022-01-19,
100,Vendor1111,CompanyCode4,,,,2022-01-17,
100,Vendor1112,CompanyCode20,,,,2022-01-18,
100,Vendor1113,CompanyCode4,,,,2022-01-18,
100,Vendor1114,CompanyCode24,,,,2022-01-19,
100,Vendor1115,CompanyCode24,,,,2022-01-19,
100,Vendor1116,CompanyCode3,,,,2022-01-19,
100,Vendor1117,CompanyCode14,,,,2022-01-19,
100,Vendor1118,CompanyCode8,,,,2022-01-20,
100,Vendor1119,CompanyCode14,,,,2022-02-11,
100,Vendor1119,CompanyCode19,,,,2022-01-20,
100,Vendor1120,CompanyCode23,,,,2022-01-20,
100,Vendor1121,CompanyCode14,,,,2022-01-25,
100,Vendor1122,CompanyCode19,,,,2022-01-27,
100,Vendor1123,CompanyCode13,,,,2022-01-27,
100,Vendor1124,CompanyCode1,,,,2022-01-21,
100,Vendor1125,CompanyCode1,,,,2022-01-21,
100,Vendor1126,CompanyCode4,,,,2022-01-24,
100,Vendor1127,CompanyCode20,,,,2022-01-24,
100,Vendor1128,CompanyCode20,,,,2022-01-24,
100,Vendor1129,CompanyCode20,,,,2022-01-24,
100,Vendor1130,CompanyCode13,,,,2022-01-25,
100,Vendor1131,CompanyCode4,,,,2022-01-25,
100,Vendor1132,CompanyCode4,,,,2022-01-25,
100,Vendor1133,CompanyCode4,,,,2022-01-25,
100,Vendor1134,CompanyCode20,,,,2022-01-26,
100,Vendor1135,CompanyCode21,,,,2022-01-26,
100,Vendor1136,CompanyCode21,,,,2022-02-03,
100,Vendor1137,CompanyCode4,,,,2022-01-26,
100,Vendor1138,CompanyCode20,,,,2022-01-31,
100,Vendor1139,CompanyCode4,,,,2022-01-27,
100,Vendor1140,CompanyCode3,,,,2022-01-28,
100,Vendor1141,CompanyCode20,,,,2022-01-31,
100,Vendor1142,CompanyCode20,,,,2022-02-03,
100,Vendor1143,CompanyCode1,,,,2022-02-01,
100,Vendor1144,CompanyCode13,,,,2022-02-09,
100,Vendor1145,CompanyCode4,,,,2022-02-02,
100,Vendor1146,CompanyCode20,,,,2022-03-09,
100,Vendor1147,CompanyCode20,,,,2022-02-03,
100,Vendor1148,CompanyCode20,,,,2022-02-03,
100,Vendor1149,CompanyCode1,,,,2022-02-02,
100,Vendor1150,CompanyCode2,,,,2022-02-02,
100,Vendor1151,CompanyCode26,,,,2022-02-08,
100,Vendor1152,CompanyCode18,,,,2022-02-07,
100,Vendor1153,CompanyCode18,,,,2022-02-07,
100,Vendor1154,CompanyCode4,,,,2022-02-08,
100,Vendor1155,CompanyCode20,,,,2022-02-03,
100,Vendor1156,CompanyCode20,,,,2022-02-03,
100,Vendor1157,CompanyCode20,,,,2022-02-03,
100,Vendor1158,CompanyCode20,,,,2022-02-03,
100,Vendor1159,CompanyCode18,,,,2022-02-07,
100,Vendor1160,CompanyCode18,,,,2022-02-07,
100,Vendor1161,CompanyCode19,,,,2022-02-08,
100,Vendor1162,CompanyCode20,,,,2022-02-08,
100,Vendor1163,CompanyCode4,,,,2022-02-08,
100,Vendor1164,CompanyCode4,,,,2022-02-08,
100,Vendor1165,CompanyCode4,,,,2022-02-08,
100,Vendor1166,CompanyCode4,,,,2022-02-08,
100,Vendor1167,CompanyCode4,,,,2022-02-08,
100,Vendor1168,CompanyCode19,,,,2022-02-09,
100,Vendor1169,CompanyCode26,,,,2022-02-10,
100,Vendor3329,CompanyCode7,,,,2018-11-28,
100,Vendor3330,CompanyCode7,,,,2018-11-28,
100,Vendor3331,CompanyCode7,,,,2018-11-28,
100,Vendor3332,CompanyCode7,,,,2018-11-28,
100,Vendor3333,CompanyCode7,,,,2018-11-28,
100,Vendor3333,CompanyCode13,,,,2021-12-09,
100,Vendor3334,CompanyCode7,,,,2018-11-28,
100,Vendor3335,CompanyCode7,,,,2018-11-28,
100,Vendor3336,CompanyCode8,,,,2018-11-28,
100,Vendor3337,CompanyCode8,,,,2018-11-28,
100,Vendor3338,CompanyCode7,,,,2018-11-28,
100,Vendor3338,CompanyCode8,,,,2018-11-28,
100,Vendor3339,CompanyCode20,,,,2019-12-04,
100,Vendor2351,CompanyCode8,,,,2018-11-28,
100,Vendor2352,CompanyCode20,,,,2019-12-04,
100,Vendor2352,CompanyCode21,,,,2018-11-28,
100,Vendor2353,CompanyCode7,,,,2018-11-28,
100,Vendor2354,CompanyCode8,,,,2018-11-28,
100,Vendor2355,CompanyCode8,,,,2018-11-28,
100,Vendor2356,CompanyCode8,,,,2018-11-28,
100,Vendor2357,CompanyCode8,,,,2018-11-28,
100,Vendor2358,CompanyCode8,,,,2018-11-28,
100,Vendor2359,CompanyCode7,,,,2018-11-28,
100,Vendor2359,CompanyCode8,,,,2020-06-02,
100,Vendor2360,CompanyCode21,,,,2018-11-28,
100,Vendor2361,CompanyCode8,,,,2018-11-28,
100,Vendor2362,CompanyCode7,,,,2018-11-28,
100,Vendor2363,CompanyCode8,,,,2018-11-28,
100,Vendor2364,CompanyCode7,,,,2018-11-28,
100,Vendor2365,CompanyCode8,,,,2018-11-28,
100,Vendor2366,CompanyCode8,,,,2018-11-28,
100,Vendor2367,CompanyCode8,,,,2018-11-28,
100,Vendor2368,CompanyCode7,,,,2018-11-28,
100,Vendor2369,CompanyCode8,,,,2018-11-28,
100,Vendor2370,CompanyCode8,,,,2018-11-28,
100,Vendor2371,CompanyCode21,,,,2018-11-28,
100,Vendor2372,CompanyCode8,,,,2018-11-28,
100,Vendor2373,CompanyCode20,,,,2019-05-30,
100,Vendor2374,CompanyCode7,,,,2018-11-28,
100,Vendor2375,CompanyCode7,,,,2018-11-28,
100,Vendor2376,CompanyCode7,,,,2018-11-28,
100,Vendor2377,CompanyCode7,,,,2018-11-28,
100,Vendor2378,CompanyCode8,,,,2018-11-28,
100,Vendor2379,CompanyCode7,,,,2018-11-28,
100,Vendor2380,CompanyCode7,,,,2018-11-28,
100,Vendor2381,CompanyCode7,,,,2018-11-28,
100,Vendor2381,CompanyCode8,,,,2020-08-10,
100,Vendor2382,CompanyCode7,,,,2018-11-28,
