Client,Material Number,Plant
100,MAT5879,Plant4
100,MAT5880,Plant4
100,MAT5881,Plant4
100,MAT5882,Plant4
100,MAT5883,Plant13
100,MAT5884,Plant13
100,MAT5885,Plant5
100,MAT5886,Plant5
100,MAT5887,Plant5
100,MAT5888,Plant1
100,MAT5889,Plant1
100,MAT5890,Plant1
100,MAT5891,Plant2
100,MAT5892,Plant2
100,MAT5893,Plant1
100,MAT5894,Plant2
100,MAT5895,Plant7
100,MAT5896,Plant3
100,MAT5897,Plant3
100,MAT5898,Plant3
100,MAT5899,Plant3
100,MAT5900,Plant3
100,MAT5901,Plant3
100,MAT5902,Plant3
100,MAT5903,Plant3
100,MAT5904,Plant3
100,MAT5905,Plant3
100,MAT5906,Plant3
100,MAT5907,Plant3
100,MAT5908,Plant3
100,MAT5909,Plant3
100,MAT5910,Plant3
100,MAT5911,Plant3
100,MAT5912,Plant3
100,MAT5913,Plant3
100,MAT5914,Plant3
100,MAT5915,Plant3
100,MAT5916,Plant3
100,MAT5917,Plant3
100,MAT5918,Plant3
100,MAT5919,Plant3
100,MAT5920,Plant3
100,MAT5921,Plant3
100,MAT5922,Plant3
100,MAT5923,Plant3
100,MAT5924,Plant3
100,MAT5925,Plant3
100,MAT5926,Plant3
100,MAT5927,Plant3
100,MAT5928,Plant3
100,MAT5929,Plant3
100,MAT5930,Plant3
100,MAT5931,Plant3
100,MAT5932,Plant3
100,MAT5933,Plant3
100,MAT5934,Plant3
100,MAT5935,Plant3
100,MAT5936,Plant3
100,MAT5937,Plant3
100,MAT5938,Plant3
100,MAT5939,Plant3
100,MAT5940,Plant3
100,MAT5941,Plant3
100,MAT5942,Plant3
100,MAT5943,Plant3
100,MAT5944,Plant3
100,MAT5945,Plant3
100,MAT5946,Plant3
100,MAT5947,Plant3
100,MAT5948,Plant3
100,MAT5949,Plant3
100,MAT5950,Plant3
100,MAT5951,Plant4
100,MAT5952,Plant4
100,MAT5953,Plant10
100,MAT5953,Plant9
100,MAT5954,Plant10
100,MAT5955,Plant9
100,MAT5956,Plant9
100,MAT5957,Plant9
100,MAT5958,Plant9
100,MAT5959,Plant9
100,MAT5960,Plant9
100,MAT5961,Plant9
100,MAT5962,Plant9
100,MAT5963,Plant9
100,MAT5964,Plant9
100,MAT5965,Plant9
100,MAT5966,Plant9
100,MAT5967,Plant9
100,MAT5968,Plant9
100,MAT5969,Plant9
100,MAT5970,Plant9
100,MAT5971,Plant9
100,MAT5972,Plant9
100,MAT5973,Plant9
100,MAT5974,Plant9
100,MAT5975,Plant9
100,MAT5976,Plant9
100,MAT5977,Plant9
100,MAT5978,Plant9
100,MAT5979,Plant9
100,MAT5980,Plant9
100,MAT5981,Plant9
100,MAT5982,Plant9
100,MAT5983,Plant9
100,MAT5984,Plant9
100,MAT5985,Plant9
100,MAT5986,Plant9
100,MAT5987,Plant9
100,MAT5988,Plant9
100,MAT5989,Plant9
100,MAT5990,Plant9
100,MAT5991,Plant9
100,MAT5992,Plant9
100,MAT5993,Plant9
100,MAT5994,Plant9
100,MAT5995,Plant9
100,MAT5996,Plant9
100,MAT5997,Plant9
100,MAT5998,Plant9
100,MAT5999,Plant9
100,MAT6000,Plant9
100,MAT6001,Plant9
100,MAT6002,Plant9
100,MAT6003,Plant9
100,MAT6004,Plant9
100,MAT6005,Plant9
100,MAT6006,Plant9
100,MAT6007,Plant9
100,MAT6008,Plant9
100,MAT6009,Plant9
100,MAT6010,Plant9
100,MAT6011,Plant10
100,MAT6012,Plant10
100,MAT6013,Plant10
100,MAT6014,Plant10
100,MAT6015,Plant10
100,MAT6016,Plant10
100,MAT6017,Plant10
100,MAT6018,Plant10
100,MAT6019,Plant10
100,MAT6020,Plant10
100,MAT6021,Plant10
100,MAT6022,Plant10
100,MAT6023,Plant10
100,MAT6024,Plant10
100,MAT6025,Plant10
100,MAT6026,Plant10
100,MAT6027,Plant10
100,MAT6028,Plant10
100,MAT6029,Plant10
100,MAT6030,Plant10
100,MAT6031,Plant10
100,MAT6032,Plant10
100,MAT6033,Plant10
100,MAT6034,Plant10
100,MAT6035,Plant10
100,MAT6036,Plant10
100,MAT6037,Plant10
100,MAT6038,Plant10
100,MAT6039,Plant10
100,MAT6040,Plant10
100,MAT6041,Plant10
100,MAT6042,Plant10
100,MAT6043,Plant10
100,MAT6044,Plant10
100,MAT6045,Plant10
100,MAT6046,Plant10
100,MAT6047,Plant10
100,MAT6048,Plant10
100,MAT6049,Plant7
100,MAT6050,Plant10
100,MAT6051,Plant20
100,MAT6052,Plant10
100,MAT6052,Plant20
100,MAT6053,Plant10
100,MAT6053,Plant20
100,MAT6054,Plant5
100,MAT6055,Plant5
100,MAT6056,Plant5
100,MAT6057,Plant5
100,MAT6058,Plant10
100,MAT6059,Plant13
100,MAT6060,Plant4
100,MAT6061,Plant20
100,MAT6062,Plant20
100,MAT6063,Plant20
100,MAT6064,Plant20
100,MAT6065,Plant20
100,MAT6066,Plant20
100,MAT6067,Plant20
100,MAT6068,Plant20
100,MAT6069,Plant20
100,MAT6070,Plant20
100,MAT6071,Plant20
100,MAT6072,Plant20
100,MAT6073,Plant20
100,MAT6074,Plant20
100,MAT6075,Plant20
100,MAT6076,Plant20
100,MAT6077,Plant20
100,MAT6078,Plant20
100,MAT6079,Plant20
100,MAT6080,Plant20
100,MAT6081,Plant10
100,MAT6082,Plant10
100,MAT6083,Plant20
100,MAT6084,Plant2
100,MAT6085,Plant6
100,MAT6086,Plant6
100,MAT6087,Plant10
100,MAT6088,Plant10
100,MAT6089,Plant10
100,MAT6090,Plant10
100,MAT6091,Plant10
100,MAT6092,Plant20
100,MAT6093,Plant20
100,MAT6094,Plant20
100,MAT6095,Plant20
100,MAT6096,Plant20
100,MAT6097,Plant20
100,MAT6098,Plant20
100,MAT6099,Plant20
100,MAT6100,Plant6
100,MAT6101,Plant6
100,MAT6102,Plant13
100,MAT6103,Plant6
100,MAT6104,Plant20
100,MAT6105,Plant20
100,MAT6106,Plant20
100,MAT6107,Plant20
100,MAT6108,Plant20
100,MAT6109,Plant20
100,MAT6110,Plant20
100,MAT6111,Plant20
100,MAT6112,Plant20
100,MAT6113,Plant20
100,MAT6114,Plant20
100,MAT6115,Plant1
100,MAT6116,Plant1
100,MAT6117,Plant1
100,MAT6118,Plant1
100,MAT6119,Plant1
100,MAT6120,Plant1
100,MAT6121,Plant20
100,MAT6122,Plant13
100,MAT6123,Plant13
100,MAT6124,Plant13
100,MAT6125,Plant13
100,MAT6126,Plant13
100,MAT6127,Plant13
100,MAT6128,Plant13
100,MAT6129,Plant13
100,MAT6130,Plant13
100,MAT6131,Plant13
100,MAT6132,Plant13
100,MAT6133,Plant13
100,MAT6134,Plant13
100,MAT6135,Plant13
100,MAT6136,Plant13
100,MAT6137,Plant13
100,MAT6138,Plant13
100,MAT6139,Plant13
100,MAT6140,Plant13
100,MAT6141,Plant13
100,MAT6142,Plant13
100,MAT6143,Plant13
100,MAT6144,Plant13
100,MAT6145,Plant13
100,MAT6146,Plant13
100,MAT6147,Plant13
100,MAT6148,Plant13
100,MAT6149,Plant13
100,MAT6150,Plant13
100,MAT6151,Plant13
100,MAT6152,Plant13
100,MAT6153,Plant13
100,MAT6154,Plant13
100,MAT6155,Plant13
100,MAT6156,Plant13
100,MAT6157,Plant13
100,MAT6158,Plant13
100,MAT6159,Plant13
100,MAT6160,Plant13
100,MAT6161,Plant13
100,MAT6162,Plant13
100,MAT6163,Plant13
100,MAT6164,Plant13
100,MAT6165,Plant13
100,MAT6166,Plant13
100,MAT6167,Plant13
100,MAT6168,Plant13
100,MAT6169,Plant13
100,MAT6170,Plant13
100,MAT6171,Plant13
100,MAT6172,Plant13
100,MAT6173,Plant13
100,MAT6174,Plant13
100,MAT6175,Plant13
100,MAT6176,Plant13
100,MAT6177,Plant13
100,MAT6178,Plant13
100,MAT6179,Plant13
100,MAT6180,Plant13
100,MAT6181,Plant13
100,MAT6182,Plant13
100,MAT6183,Plant13
100,MAT6184,Plant13
100,MAT6185,Plant13
100,MAT6186,Plant13
100,MAT6187,Plant13
100,MAT6188,Plant13
100,MAT6189,Plant13
100,MAT6190,Plant13
100,MAT6191,Plant13
100,MAT6192,Plant13
100,MAT6193,Plant13
100,MAT6194,Plant13
100,MAT6195,Plant13
100,MAT6196,Plant13
100,MAT6197,Plant13
100,MAT6198,Plant13
100,MAT6199,Plant13
100,MAT6200,Plant13
100,MAT6201,Plant13
100,MAT6202,Plant13
100,MAT6203,Plant13
100,MAT6204,Plant13
100,MAT6205,Plant13
100,MAT6206,Plant13
100,MAT6207,Plant13
100,MAT6208,Plant13
100,MAT6209,Plant13
100,MAT6210,Plant13
100,MAT6211,Plant13
100,MAT6212,Plant13
100,MAT6213,Plant13
100,MAT6214,Plant13
100,MAT6215,Plant13
100,MAT6216,Plant13
100,MAT6217,Plant13
100,MAT6218,Plant13
100,MAT6219,Plant13
100,MAT6220,Plant13
100,MAT6221,Plant13
100,MAT6222,Plant13
100,MAT6223,Plant13
100,MAT6224,Plant13
100,MAT6225,Plant13
100,MAT6226,Plant13
100,MAT6227,Plant13
100,MAT6228,Plant2
100,MAT6229,Plant13
100,MAT6230,Plant13
100,MAT6231,Plant13
100,MAT6232,Plant13
100,MAT6233,Plant13
100,MAT6234,Plant13
100,MAT6235,Plant13
100,MAT6236,Plant13
100,MAT6237,Plant13
100,MAT6238,Plant13
100,MAT6239,Plant13
100,MAT6240,Plant13
100,MAT6241,Plant13
100,MAT6242,Plant13
100,MAT6243,Plant13
100,MAT6244,Plant13
100,MAT6245,Plant13
100,MAT6246,Plant13
100,MAT6247,Plant13
100,MAT6248,Plant13
100,MAT6249,Plant13
100,MAT6250,Plant13
100,MAT6251,Plant13
100,MAT6252,Plant13
100,MAT6253,Plant13
100,MAT6254,Plant13
100,MAT6255,Plant13
100,MAT6256,Plant13
100,MAT6257,Plant13
100,MAT6258,Plant13
100,MAT6259,Plant13
100,MAT6260,Plant13
100,MAT6261,Plant13
100,MAT6262,Plant13
100,MAT6263,Plant13
100,MAT6264,Plant13
100,MAT6265,Plant13
100,MAT6266,Plant13
100,MAT6267,Plant13
100,MAT6268,Plant13
100,MAT6269,Plant13
100,MAT6270,Plant13
100,MAT6271,Plant13
100,MAT6272,Plant13
100,MAT6273,Plant13
100,MAT6274,Plant13
100,MAT6275,Plant13
100,MAT6276,Plant13
100,MAT6277,Plant13
100,MAT6278,Plant13
100,MAT6279,Plant13
100,MAT6280,Plant13
100,MAT6281,Plant13
100,MAT6282,Plant14
100,MAT6283,Plant14
100,MAT6284,Plant13
100,MAT6285,Plant13
100,MAT6286,Plant13
100,MAT6287,Plant5
100,MAT6288,Plant13
100,MAT6289,Plant13
100,MAT6290,Plant13
100,MAT6291,Plant13
100,MAT6292,Plant13
100,MAT6293,Plant13
100,MAT6294,Plant13
100,MAT6295,Plant13
100,MAT6296,Plant13
100,MAT6297,Plant13
100,MAT6298,Plant13
100,MAT6299,Plant13
100,MAT6300,Plant13
100,MAT6301,Plant13
100,MAT6302,Plant13
100,MAT6303,Plant13
100,MAT6304,Plant13
100,MAT6305,Plant13
100,MAT6306,Plant13
100,MAT6307,Plant13
100,MAT6308,Plant13
100,MAT6309,Plant13
100,MAT6310,Plant13
100,MAT6311,Plant13
100,MAT6312,Plant13
100,MAT6313,Plant13
100,MAT6314,Plant13
100,MAT6315,Plant13
100,MAT6316,Plant13
100,MAT6317,Plant13
100,MAT6318,Plant13
100,MAT6319,Plant13
100,MAT6320,Plant13
100,MAT6321,Plant13
100,MAT6322,Plant13
100,MAT6323,Plant13
100,MAT6324,Plant13
100,MAT6325,Plant13
100,MAT6326,Plant13
100,MAT6327,Plant13
100,MAT6328,Plant13
100,MAT6329,Plant13
100,MAT6330,Plant13
100,MAT6331,Plant13
100,MAT6332,Plant13
100,MAT6333,Plant8
100,MAT6334,Plant8
100,MAT6335,Plant8
100,MAT6336,Plant8
100,MAT6337,Plant8
100,MAT6338,Plant8
100,MAT6339,Plant8
100,MAT6340,Plant8
100,MAT6341,Plant8
100,MAT6342,Plant8
100,MAT6343,Plant8
100,MAT6344,Plant8
100,MAT6345,Plant8
100,MAT6346,Plant8
100,MAT6347,Plant8
100,MAT6348,Plant8
100,MAT6349,Plant8
100,MAT6350,Plant8
100,MAT6351,Plant8
100,MAT6352,Plant8
100,MAT6353,Plant8
100,MAT6354,Plant8
100,MAT6355,Plant8
100,MAT6356,Plant8
100,MAT6357,Plant8
100,MAT6358,Plant8
100,MAT6359,Plant8
100,MAT6360,Plant8
100,MAT6361,Plant8
100,MAT6362,Plant8
100,MAT6363,Plant8
100,MAT6364,Plant8
100,MAT6365,Plant8
100,MAT6366,Plant8
100,MAT6367,Plant8
100,MAT6368,Plant8
100,MAT6369,Plant8
100,MAT6370,Plant8
100,MAT6371,Plant8
100,MAT6372,Plant8
100,MAT6373,Plant8
100,MAT6374,Plant8
100,MAT6375,Plant8
100,MAT6376,Plant8
100,MAT6377,Plant8
100,MAT6378,Plant8
100,MAT6379,Plant8
100,MAT6380,Plant8
100,MAT6381,Plant8
100,MAT6382,Plant8
100,MAT6383,Plant8
100,MAT6384,Plant8
100,MAT6385,Plant8
100,MAT6386,Plant8
100,MAT6387,Plant8
100,MAT6388,Plant8
100,MAT6389,Plant8
100,MAT6390,Plant8
100,MAT6391,Plant8
100,MAT6392,Plant8
100,MAT6393,Plant8
100,MAT6394,Plant8
100,MAT6395,Plant8
100,MAT6396,Plant8
100,MAT6397,Plant8
100,MAT6398,Plant8
100,MAT6399,Plant8
100,MAT6400,Plant8
100,MAT6401,Plant8
100,MAT6402,Plant8
100,MAT6403,Plant8
100,MAT6404,Plant8
100,MAT6405,Plant8
100,MAT6406,Plant8
100,MAT6407,Plant8
100,MAT6408,Plant8
100,MAT6409,Plant8
100,MAT6410,Plant8
100,MAT6411,Plant8
100,MAT6412,Plant8
100,MAT6413,Plant8
100,MAT6414,Plant8
100,MAT6415,Plant8
100,MAT6416,Plant8
100,MAT6417,Plant8
100,MAT6418,Plant8
100,MAT6419,Plant8
100,MAT6420,Plant8
100,MAT6421,Plant8
100,MAT6422,Plant8
100,MAT6423,Plant8
100,MAT6424,Plant8
100,MAT6425,Plant8
100,MAT6426,Plant8
100,MAT6427,Plant8
100,MAT6428,Plant8
100,MAT6429,Plant8
100,MAT6430,Plant8
100,MAT6431,Plant8
100,MAT6432,Plant8
100,MAT6433,Plant8
100,MAT6434,Plant8
100,MAT6435,Plant8
100,MAT6436,Plant8
100,MAT6437,Plant8
100,MAT6438,Plant8
100,MAT6439,Plant8
100,MAT6440,Plant8
100,MAT6441,Plant8
100,MAT6442,Plant8
100,MAT6443,Plant8
100,MAT6444,Plant8
100,MAT6445,Plant8
100,MAT6446,Plant8
100,MAT6447,Plant8
100,MAT6448,Plant8
100,MAT6449,Plant8
100,MAT6450,Plant8
100,MAT6451,Plant8
100,MAT6452,Plant8
100,MAT6453,Plant8
100,MAT6454,Plant8
100,MAT6455,Plant8
100,MAT6456,Plant8
100,MAT6457,Plant8
100,MAT6458,Plant8
100,MAT6459,Plant8
100,MAT6460,Plant8
100,MAT6461,Plant8
100,MAT6462,Plant8
100,MAT6463,Plant8
100,MAT6464,Plant8
100,MAT6465,Plant8
100,MAT6466,Plant8
100,MAT6467,Plant8
100,MAT6468,Plant8
100,MAT6469,Plant8
100,MAT6470,Plant8
100,MAT6471,Plant8
100,MAT6472,Plant8
100,MAT6473,Plant13
100,MAT6474,Plant14
100,MAT6475,Plant7
100,MAT6476,Plant7
100,MAT6477,Plant7
100,MAT6478,Plant7
100,MAT6479,Plant7
100,MAT6480,Plant7
100,MAT6481,Plant7
100,MAT6482,Plant7
100,MAT6483,Plant7
100,MAT6484,Plant7
100,MAT6485,Plant7
100,MAT6486,Plant7
100,MAT6487,Plant7
100,MAT6488,Plant7
100,MAT6489,Plant7
100,MAT6490,Plant7
100,MAT6491,Plant7
100,MAT6492,Plant7
100,MAT6493,Plant7
100,MAT6494,Plant7
100,MAT6495,Plant7
100,MAT6496,Plant7
100,MAT6497,Plant7
100,MAT6498,Plant7
100,MAT6499,Plant7
100,MAT6500,Plant7
100,MAT6501,Plant7
100,MAT6502,Plant7
100,MAT6503,Plant7
100,MAT6504,Plant7
100,MAT6505,Plant7
100,MAT6506,Plant7
100,MAT6507,Plant7
100,MAT6508,Plant7
100,MAT6509,Plant7
100,MAT6510,Plant7
100,MAT6511,Plant7
100,MAT6512,Plant7
100,MAT6513,Plant7
100,MAT6514,Plant7
100,MAT6515,Plant7
100,MAT6516,Plant7
100,MAT6517,Plant7
100,MAT6518,Plant7
100,MAT6519,Plant7
100,MAT6520,Plant7
100,MAT6521,Plant7
100,MAT6522,Plant7
100,MAT6523,Plant7
100,MAT6524,Plant7
100,MAT6525,Plant7
100,MAT6526,Plant7
100,MAT6527,Plant7
100,MAT6528,Plant7
100,MAT6529,Plant7
100,MAT6530,Plant7
100,MAT6531,Plant7
100,MAT6532,Plant7
100,MAT6533,Plant7
100,MAT6534,Plant7
100,MAT6535,Plant7
100,MAT6536,Plant7
100,MAT6537,Plant7
100,MAT6538,Plant7
100,MAT6539,Plant7
100,MAT6540,Plant7
100,MAT6541,Plant7
100,MAT6542,Plant7
100,MAT6543,Plant7
100,MAT6544,Plant7
100,MAT6545,Plant7
100,MAT6546,Plant7
100,MAT6547,Plant7
100,MAT6548,Plant7
100,MAT6549,Plant7
100,MAT6550,Plant7
100,MAT6551,Plant7
100,MAT6552,Plant7
100,MAT6553,Plant7
100,MAT6554,Plant7
100,MAT6555,Plant7
100,MAT6556,Plant7
100,MAT6557,Plant7
100,MAT6558,Plant8
100,MAT6559,Plant8
100,MAT6560,Plant8
100,MAT6561,Plant8
100,MAT6562,Plant8
100,MAT6563,Plant8
100,MAT6564,Plant8
100,MAT6565,Plant8
100,MAT6566,Plant13
100,MAT6567,Plant13
100,MAT6568,Plant13
100,MAT6569,Plant13
100,MAT6570,Plant13
100,MAT6571,Plant13
100,MAT6572,Plant13
100,MAT6573,Plant13
100,MAT6574,Plant13
100,MAT6575,Plant13
100,MAT6576,Plant13
100,MAT6577,Plant13
100,MAT6578,Plant13
100,MAT6579,Plant13
100,MAT6580,Plant8
100,MAT6581,Plant8
100,MAT6582,Plant7
100,MAT6583,Plant7
100,MAT6584,Plant7
100,MAT6585,Plant7
100,MAT6586,Plant7
100,MAT6587,Plant7
100,MAT6588,Plant7
100,MAT6589,Plant7
100,MAT6590,Plant7
100,MAT6591,Plant7
100,MAT6592,Plant7
100,MAT6593,Plant7
100,MAT6594,Plant7
100,MAT6595,Plant7
100,MAT6596,Plant7
100,MAT6597,Plant13
100,MAT6598,Plant13
100,MAT6599,Plant14
100,MAT6600,Plant14
100,MAT6601,Plant14
100,MAT6602,Plant14
100,MAT6603,Plant14
100,MAT6604,Plant14
100,MAT6605,Plant13
100,MAT6606,Plant8
100,MAT6607,Plant8
100,MAT6608,Plant8
100,MAT6609,Plant8
100,MAT6610,Plant8
100,MAT6611,Plant8
100,MAT6612,Plant8
100,MAT6613,Plant8
100,MAT6614,Plant8
100,MAT6615,Plant8
100,MAT6616,Plant8
100,MAT6617,Plant8
100,MAT6618,Plant8
100,MAT6619,Plant8
100,MAT6620,Plant8
100,MAT6621,Plant7
100,MAT6622,Plant14
100,MAT6623,Plant8
100,MAT6624,Plant8
100,MAT6625,Plant14
100,MAT6626,Plant8
100,MAT6627,Plant8
100,MAT6628,Plant8
100,MAT6629,Plant8
100,MAT6630,Plant8
100,MAT6631,Plant8
100,MAT6632,Plant8
100,MAT6633,Plant8
100,MAT6634,Plant8
100,MAT6635,Plant8
100,MAT6636,Plant8
100,MAT6637,Plant8
100,MAT6638,Plant8
100,MAT6639,Plant8
100,MAT6640,Plant8
100,MAT6641,Plant14
100,MAT6642,Plant14
100,MAT6643,Plant8
100,MAT6644,Plant8
100,MAT6645,Plant8
100,MAT6646,Plant13
100,MAT6647,Plant13
100,MAT6648,Plant13
100,MAT6649,Plant13
100,MAT6650,Plant7
100,MAT6651,Plant7
100,MAT6652,Plant7
100,MAT6653,Plant7
100,MAT6654,Plant7
100,MAT6655,Plant7
100,MAT6656,Plant7
100,MAT6657,Plant7
100,MAT6658,Plant7
100,MAT6659,Plant13
100,MAT6660,Plant13
100,MAT6661,Plant7
100,MAT6662,Plant7
100,MAT6663,Plant7
100,MAT6664,Plant7
100,MAT6665,Plant7
100,MAT6666,Plant7
100,MAT6667,Plant7
100,MAT6668,Plant7
100,MAT6669,Plant7
100,MAT6670,Plant7
100,MAT6671,Plant7
100,MAT6672,Plant7
100,MAT6673,Plant7
100,MAT6674,Plant7
100,MAT6675,Plant8
100,MAT6676,Plant7
100,MAT6677,Plant8
100,MAT6678,Plant8
100,MAT6679,Plant3
100,MAT6680,Plant3
100,MAT6681,Plant3
100,MAT6682,Plant3
100,MAT6683,Plant3
100,MAT6684,Plant3
100,MAT6685,Plant3
100,MAT6686,Plant3
100,MAT6687,Plant3
100,MAT6688,Plant3
100,MAT6689,Plant3
100,MAT6690,Plant3
100,MAT6691,Plant3
100,MAT6692,Plant3
100,MAT6693,Plant3
100,MAT6694,Plant3
100,MAT6695,Plant3
100,MAT6696,Plant3
100,MAT6697,Plant3
100,MAT6698,Plant3
100,MAT6699,Plant3
100,MAT6700,Plant3
100,MAT6701,Plant3
100,MAT6702,Plant3
100,MAT6703,Plant3
100,MAT6704,Plant3
100,MAT6705,Plant3
100,MAT6706,Plant3
100,MAT6707,Plant3
100,MAT6708,Plant3
100,MAT6709,Plant3
100,MAT6710,Plant3
100,MAT6711,Plant3
100,MAT6712,Plant3
100,MAT6713,Plant3
100,MAT6714,Plant3
100,MAT6715,Plant3
100,MAT6716,Plant3
100,MAT6717,Plant3
100,MAT6718,Plant3
100,MAT6719,Plant3
100,MAT6720,Plant3
100,MAT6721,Plant3
100,MAT6722,Plant3
100,MAT6723,Plant3
100,MAT6724,Plant3
100,MAT6725,Plant3
100,MAT6726,Plant3
100,MAT6727,Plant3
100,MAT6728,Plant3
100,MAT6729,Plant3
100,MAT6730,Plant3
100,MAT6731,Plant3
100,MAT6732,Plant3
100,MAT6733,Plant3
100,MAT6734,Plant3
100,MAT6735,Plant3
100,MAT6736,Plant3
100,MAT6737,Plant3
100,MAT6738,Plant3
100,MAT6739,Plant3
100,MAT6740,Plant3
100,MAT6741,Plant3
100,MAT6742,Plant3
100,MAT6743,Plant3
100,MAT6744,Plant3
100,MAT6745,Plant3
100,MAT6746,Plant3
100,MAT6747,Plant3
100,MAT6748,Plant3
100,MAT6749,Plant3
100,MAT6750,Plant3
100,MAT6751,Plant3
100,MAT6752,Plant3
100,MAT6753,Plant3
100,MAT6754,Plant3
100,MAT6755,Plant3
100,MAT6756,Plant3
100,MAT6757,Plant3
100,MAT6758,Plant3
100,MAT6759,Plant3
100,MAT6760,Plant3
100,MAT6761,Plant3
100,MAT6762,Plant3
100,MAT6763,Plant3
100,MAT6764,Plant3
100,MAT6765,Plant3
100,MAT6766,Plant3
100,MAT6767,Plant3
100,MAT6768,Plant3
100,MAT6769,Plant3
100,MAT6770,Plant3
100,MAT6771,Plant3
100,MAT6772,Plant3
100,MAT6773,Plant3
100,MAT6774,Plant3
100,MAT6775,Plant3
100,MAT6776,Plant3
100,MAT6777,Plant3
100,MAT6778,Plant3
100,MAT6779,Plant3
100,MAT6780,Plant3
100,MAT6781,Plant3
100,MAT6782,Plant1
100,MAT6783,Plant1
100,MAT6784,Plant1
100,MAT6785,Plant1
100,MAT6786,Plant1
100,MAT6787,Plant5
100,MAT6788,Plant5
100,MAT6789,Plant5
100,MAT6790,Plant5
100,MAT6791,Plant5
100,MAT6792,Plant6
100,MAT6793,Plant5
100,MAT6794,Plant5
100,MAT6795,Plant6
100,MAT6796,Plant5
100,MAT6797,Plant5
100,MAT6798,Plant6
100,MAT6799,Plant6
100,MAT6800,Plant5
100,MAT6801,Plant6
100,MAT6802,Plant6
100,MAT6803,Plant6
100,MAT6804,Plant6
100,MAT6805,Plant6
100,MAT6806,Plant6
100,MAT6807,Plant6
100,MAT6808,Plant6
100,MAT6809,Plant6
100,MAT6810,Plant6
100,MAT6811,Plant6
100,MAT6812,Plant6
100,MAT6813,Plant5
100,MAT6814,Plant6
100,MAT6815,Plant6
100,MAT6816,Plant6
100,MAT6817,Plant6
100,MAT6818,Plant6
100,MAT6819,Plant6
100,MAT6820,Plant6
100,MAT6821,Plant6
100,MAT6822,Plant6
100,MAT6823,Plant6
100,MAT6824,Plant6
100,MAT6825,Plant6
100,MAT6826,Plant6
100,MAT6827,Plant6
100,MAT6828,Plant5
100,MAT6829,Plant5
100,MAT6830,Plant5
100,MAT6831,Plant5
100,MAT6832,Plant6
100,MAT6833,Plant5
100,MAT6834,Plant5
100,MAT6835,Plant5
100,MAT6835,Plant6
100,MAT6836,Plant6
100,MAT6837,Plant5
100,MAT6838,Plant5
100,MAT6839,Plant3
100,MAT6840,Plant10
100,MAT6841,Plant10
100,MAT6842,Plant10
100,MAT6843,Plant10
100,MAT6844,Plant10
100,MAT6845,Plant10
100,MAT6846,Plant10
100,MAT6847,Plant10
100,MAT6848,Plant10
100,MAT6848,Plant9
100,MAT6849,Plant10
100,MAT6850,Plant10
100,MAT6851,Plant10
100,MAT6852,Plant10
100,MAT6853,Plant10
100,MAT6854,Plant10
100,MAT6855,Plant10
100,MAT6856,Plant10
100,MAT6857,Plant10
100,MAT6858,Plant10
100,MAT6859,Plant10
100,MAT6860,Plant10
100,MAT6861,Plant10
100,MAT6862,Plant10
100,MAT6863,Plant10
100,MAT6864,Plant10
100,MAT6865,Plant10
100,MAT6866,Plant10
100,MAT6867,Plant10
100,MAT6868,Plant10
100,MAT6869,Plant10
100,MAT6870,Plant10
100,MAT6871,Plant10
100,MAT6872,Plant10
100,MAT6873,Plant10
100,MAT6874,Plant10
100,MAT6875,Plant10
100,MAT6876,Plant10
100,MAT6877,Plant10
100,MAT6878,Plant10
100,MAT6879,Plant10
100,MAT6880,Plant10
100,MAT6881,Plant10
100,MAT6882,Plant10
100,MAT6883,Plant10
100,MAT6884,Plant10
100,MAT6885,Plant10
100,MAT6886,Plant10
100,MAT6887,Plant10
100,MAT6888,Plant10
100,MAT6889,Plant10
100,MAT6890,Plant10
100,MAT6891,Plant10
100,MAT6892,Plant10
100,MAT6893,Plant10
100,MAT6894,Plant10
100,MAT6895,Plant10
100,MAT6896,Plant10
100,MAT6897,Plant10
100,MAT6898,Plant7
100,MAT6899,Plant8
100,MAT6900,Plant7
100,MAT6901,Plant8
100,MAT6902,Plant7
100,MAT6903,Plant5
100,MAT6904,Plant1
100,MAT6905,Plant2
100,MAT6906,Plant2
100,MAT6907,Plant2
100,MAT6908,Plant2
100,MAT6909,Plant5
100,MAT6910,Plant5
100,MAT6911,Plant8
100,MAT6912,Plant5
100,MAT6913,Plant5
100,MAT6914,Plant5
100,MAT6915,Plant5
100,MAT6916,Plant5
100,MAT6917,Plant5
100,MAT6918,Plant4
100,MAT6919,Plant4
100,MAT6920,Plant4
100,MAT6921,Plant4
100,MAT6922,Plant4
100,MAT6923,Plant4
100,MAT6924,Plant5
100,MAT6925,Plant5
100,MAT6926,Plant5
100,MAT6927,Plant5
100,MAT6928,Plant5
100,MAT6929,Plant5
100,MAT6930,Plant5
100,MAT6931,Plant5
100,MAT6932,Plant5
100,MAT6933,Plant5
100,MAT6934,Plant5
100,MAT6935,Plant5
100,MAT6936,Plant5
100,MAT6937,Plant5
100,MAT6938,Plant5
100,MAT6939,Plant5
100,MAT6940,Plant5
100,MAT6941,Plant5
100,MAT6942,Plant5
100,MAT6943,Plant5
100,MAT6944,Plant5
100,MAT6945,Plant5
100,MAT6946,Plant5
100,MAT6947,Plant5
100,MAT6948,Plant5
100,MAT6949,Plant5
