Previous delivery date,Committed Date,Purchasing Document Number,Item Number of Purchasing Document,Item Delivery Date,Delivery Schedule Line Counter,Loading Date,Client,Material Staging/Availability Date,Statistics-Relevant Delivery Date
,,4000028878,10,2022-03-15,1,,100,,2022-03-15
,,4000028879,10,2022-03-15,1,,100,,2022-03-15
,,4000028880,10,2022-03-15,1,,100,,2022-03-15
,,4000028881,10,2022-03-15,1,,100,,2022-03-15
,,4000028882,10,2022-03-15,1,,100,,2022-03-15
,,4000028883,10,2022-03-15,1,,100,,2022-03-15
,,4000028884,10,2022-03-15,1,,100,,2022-03-15
,,4000028885,10,2022-03-15,1,,100,,2022-03-15
,,4000028886,10,2022-03-15,1,,100,,2022-03-15
,,4000028887,10,2022-03-15,1,,100,,2022-03-15
,,4000028888,10,2022-03-15,1,,100,,2022-03-15
,,4000028889,10,2022-03-15,1,,100,,2022-03-15
,,4000028890,10,2022-03-15,1,,100,,2022-03-15
,,4000028891,10,2022-03-15,1,,100,,2022-03-15
,,4000028892,10,2022-03-15,1,,100,,2022-03-15
,,4000028893,10,2022-03-15,1,,100,,2022-03-15
,,4000028894,10,2022-03-15,1,,100,,2022-03-15
,,4000028895,10,2022-03-15,1,,100,,2022-03-15
,,4000028896,10,2022-03-15,1,,100,,2022-03-15
,,4000028897,10,2022-03-15,1,,100,,2022-03-15
,,4000028898,10,2022-03-15,1,,100,,2022-03-15
,,4000028899,10,2022-03-15,1,,100,,2022-03-15
,,4000028900,10,2022-03-15,1,,100,,2022-03-15
,,4000028901,10,2022-03-15,1,,100,,2022-03-15
,,4000028902,10,2022-03-15,1,,100,,2022-03-15
,,4000028903,10,2022-03-15,1,,100,,2022-03-15
,,4000028904,10,2022-03-15,1,,100,,2022-03-15
,,4000028905,10,2022-03-15,1,,100,,2022-03-15
,,4000028906,10,2022-03-15,1,,100,,2022-03-15
,,4000028907,10,2022-03-15,1,,100,,2022-03-15
,,4000028908,10,2022-03-15,1,,100,,2022-03-15
,,4000028909,10,2022-03-15,1,,100,,2022-03-15
,,4000028910,10,2022-03-15,1,,100,,2022-03-15
,,4000028911,10,2022-03-15,1,,100,,2022-03-15
,,4000028912,10,2022-03-15,1,,100,,2022-03-15
,,4000028913,10,2022-03-15,1,,100,,2022-03-15
,,4000028914,10,2022-03-15,1,,100,,2022-03-15
,,4000028915,10,2022-03-15,1,,100,,2022-03-15
,,4000028916,10,2022-03-15,1,,100,,2022-03-15
,,4000028917,10,2022-03-15,1,,100,,2022-03-15
,,4000028918,10,2022-03-15,1,,100,,2022-03-15
,,4000028919,10,2022-03-15,1,,100,,2022-03-15
,,4000028920,10,2022-03-15,1,,100,,2022-03-15
,,4000028921,10,2022-03-15,1,,100,,2022-03-15
,,4000028922,10,2022-03-15,1,,100,,2022-03-15
,,4000028923,10,2022-03-15,1,,100,,2022-03-15
,,4000028924,10,2022-03-15,1,,100,,2022-03-15
,,4000028925,10,2022-03-15,1,,100,,2022-03-15
,,4000029438,10,2022-03-21,1,,100,,2022-03-21
,,4000029439,10,2022-03-21,1,,100,,2022-03-21
,,4000029440,10,2022-03-21,1,,100,,2022-03-21
,,4000029441,10,2022-03-21,1,,100,,2022-03-21
,,4000029442,10,2022-03-21,1,,100,,2022-03-21
,,4000029443,10,2022-03-21,1,,100,,2022-03-21
,,4000029444,10,2022-03-21,1,,100,,2022-03-21
,,4000029445,10,2022-03-21,1,,100,,2022-03-21
,,4000029446,10,2022-03-21,1,,100,,2022-03-21
,,4000029447,10,2022-03-21,1,,100,,2022-03-21
,,4000029448,10,2022-03-21,1,,100,,2022-03-21
,,4000029449,10,2022-03-21,1,,100,,2022-03-21
,,4000029450,10,2022-03-21,1,,100,,2022-03-21
,,4000029451,10,2022-03-21,1,,100,,2022-03-21
,,4000029452,10,2022-03-21,1,,100,,2022-03-21
,,4000029453,10,2022-03-21,1,,100,,2022-03-21
,,4000029454,10,2022-03-21,1,,100,,2022-03-21
,,4000029455,10,2022-03-21,1,,100,,2022-03-21
,,4000029456,10,2022-03-21,1,,100,,2022-03-21
,,4000029457,10,2022-03-21,1,,100,,2022-03-21
,,4000029458,10,2022-03-21,1,,100,,2022-03-21
,,4000029459,10,2022-03-21,1,,100,,2022-03-21
,,4000029460,10,2022-03-21,1,,100,,2022-03-21
,,4000029461,10,2022-03-21,1,,100,,2022-03-21
,,4000029462,10,2022-03-21,1,,100,,2022-03-21
,,4000029463,10,2022-03-21,1,,100,,2022-03-21
,,4000029464,10,2022-03-21,1,,100,,2022-03-21
,,4000029465,10,2022-03-21,1,,100,,2022-03-21
,,4000029466,10,2022-03-21,1,,100,,2022-03-21
,,4000029467,10,2022-03-21,1,,100,,2022-03-21
,,4000029468,10,2022-03-21,1,,100,,2022-03-21
,,4000029469,10,2022-03-21,1,,100,,2022-03-21
,,4000029470,10,2022-03-21,1,,100,,2022-03-21
,,4000029471,10,2022-03-21,1,,100,,2022-03-21
,,4000029472,10,2022-03-21,1,,100,,2022-03-21
,,4000029473,10,2022-03-21,1,,100,,2022-03-21
,,4000029474,10,2022-03-21,1,,100,,2022-03-21
,,4000029475,10,2022-03-21,1,,100,,2022-03-21
,,4000029476,10,2022-03-21,1,,100,,2022-03-21
,,4000029477,10,2022-03-21,1,,100,,2022-03-21
,,4000029478,10,2022-03-21,1,,100,,2022-03-21
,,4000029479,10,2022-03-21,1,,100,,2022-03-21
,,4000029480,10,2022-03-21,1,,100,,2022-03-21
,,4000029481,10,2022-03-21,1,,100,,2022-03-21
,,4000029482,10,2022-03-21,1,,100,,2022-03-21
,,4000029483,10,2022-03-21,1,,100,,2022-03-21
,,4000029484,10,2022-03-21,1,,100,,2022-03-21
,,4000029485,10,2022-03-21,1,,100,,2022-03-21
,,4000029486,10,2022-03-21,1,,100,,2022-03-21
,,4000029487,10,2022-03-21,1,,100,,2022-03-21
,,4000029488,10,2022-03-21,1,,100,,2022-03-21
,,4000029489,10,2022-03-21,1,,100,,2022-03-21
,,4000029490,10,2022-03-21,1,,100,,2022-03-21
,,4000029491,10,2022-03-21,1,,100,,2022-03-21
,,4000029492,10,2022-03-21,1,,100,,2022-03-21
,,4000029493,10,2022-03-21,1,,100,,2022-03-21
,,4000029494,10,2022-03-21,1,,100,,2022-03-21
,,4000029495,10,2022-03-21,1,,100,,2022-03-21
,,4000029496,10,2022-03-21,1,,100,,2022-03-21
,,4000029497,10,2022-03-21,1,,100,,2022-03-21
,,4000029498,10,2022-03-21,1,,100,,2022-03-21
,,4000029499,10,2022-03-21,1,,100,,2022-03-21
,,4000029500,10,2022-03-21,1,,100,,2022-03-21
,,4000029501,10,2022-03-21,1,,100,,2022-03-21
,,4000029502,10,2022-03-21,1,,100,,2022-03-21
,,4000029503,10,2022-03-21,1,,100,,2022-03-21
,,4000029504,10,2022-03-21,1,,100,,2022-03-21
,,4000029505,10,2022-03-21,1,,100,,2022-03-21
,,4000029506,10,2022-03-21,1,,100,,2022-03-21
,,4000029507,10,2022-03-21,1,,100,,2022-03-21
,,4000029508,10,2022-03-21,1,,100,,2022-03-21
,,4000029509,10,2022-03-21,1,,100,,2022-03-21
,,4000029510,10,2022-03-21,1,,100,,2022-03-21
,,4000029511,10,2022-03-21,1,,100,,2022-03-21
,,4000029512,10,2022-03-21,1,,100,,2022-03-21
,,4000029513,10,2022-03-21,1,,100,,2022-03-21
,,4000029514,10,2022-03-21,1,,100,,2022-03-21
,,4000029515,10,2022-03-21,1,,100,,2022-03-21
,,4000029516,10,2022-03-21,1,,100,,2022-03-21
,,4000029517,10,2022-03-21,1,,100,,2022-03-21
,,4000029518,10,2022-03-21,1,,100,,2022-03-21
,,4000029519,10,2022-03-21,1,,100,,2022-03-21
,,4000029520,10,2022-03-21,1,,100,,2022-03-21
,,4000029521,10,2022-03-21,1,,100,,2022-03-21
,,4000029522,10,2022-03-21,1,,100,,2022-03-21
,,4000029523,10,2022-03-21,1,,100,,2022-03-21
,,4000029524,10,2022-03-21,1,,100,,2022-03-21
,,4000029525,10,2022-03-21,1,,100,,2022-03-21
,,4000029526,10,2022-03-21,1,,100,,2022-03-21
,,4000029527,10,2022-03-21,1,,100,,2022-03-21
,,4000029528,10,2022-03-21,1,,100,,2022-03-21
,,4000029529,10,2022-03-21,1,,100,,2022-03-21
,,4000029530,10,2022-03-21,1,,100,,2022-03-21
,,4000029531,10,2022-03-21,1,,100,,2022-03-21
,,4000029532,10,2022-03-21,1,,100,,2022-03-21
,,4000029533,10,2022-03-21,1,,100,,2022-03-21
,,4000029534,10,2022-03-21,1,,100,,2022-03-21
,,4000029535,10,2022-03-21,1,,100,,2022-03-21
,,4000029536,10,2022-03-21,1,,100,,2022-03-21
,,4000029537,10,2022-03-21,1,,100,,2022-03-21
,,4000029538,10,2022-03-21,1,,100,,2022-03-21
,,4000029539,10,2022-03-21,1,,100,,2022-03-21
,,4000029540,10,2022-03-21,1,,100,,2022-03-21
,,4000029541,10,2022-03-21,1,,100,,2022-03-21
,,4000029542,10,2022-03-21,1,,100,,2022-03-21
,,4000029543,10,2022-03-21,1,,100,,2022-03-21
,,4000029544,10,2022-03-21,1,,100,,2022-03-21
,,4000029545,10,2022-03-21,1,,100,,2022-03-21
,,4000029546,10,2022-03-21,1,,100,,2022-03-21
,,4000029547,10,2022-03-21,1,,100,,2022-03-21
,,4000029548,10,2022-03-21,1,,100,,2022-03-21
,,4000029549,10,2022-03-21,1,,100,,2022-03-21
,,4000029550,10,2022-03-21,1,,100,,2022-03-21
,,4000029551,10,2022-03-21,1,,100,,2022-03-21
,,4000029552,10,2022-03-21,1,,100,,2022-03-21
,,4000029553,10,2022-03-21,1,,100,,2022-03-21
,,4000029554,10,2022-03-21,1,,100,,2022-03-21
,,4000029555,10,2022-03-21,1,,100,,2022-03-21
,,4000029556,10,2022-03-21,1,,100,,2022-03-21
,,4000029557,10,2022-03-21,1,,100,,2022-03-21
,,4000029558,10,2022-03-21,1,,100,,2022-03-21
,,4000029559,10,2022-03-21,1,,100,,2022-03-21
,,4000029560,10,2022-03-21,1,,100,,2022-03-21
,,4000029561,10,2022-03-21,1,,100,,2022-03-21
,,4000029562,10,2022-03-21,1,,100,,2022-03-21
,,4000029563,10,2022-03-21,1,,100,,2022-03-21
,,4000029564,10,2022-03-21,1,,100,,2022-03-21
,,4000029565,10,2022-03-21,1,,100,,2022-03-21
,,4000029566,10,2022-03-21,1,,100,,2022-03-21
,,4000029567,10,2022-03-21,1,,100,,2022-03-21
,,4000029568,10,2022-03-21,1,,100,,2022-03-21
,,4000029569,10,2022-03-21,1,,100,,2022-03-21
,,4000029570,10,2022-03-21,1,,100,,2022-03-21
,,4000029571,10,2022-03-21,1,,100,,2022-03-21
,,4000029572,10,2022-03-21,1,,100,,2022-03-21
,,4000029573,10,2022-03-21,1,,100,,2022-03-21
,,4000029574,10,2022-03-21,1,,100,,2022-03-21
,,4000029575,10,2022-03-21,1,,100,,2022-03-21
,,4000029576,10,2022-03-21,1,,100,,2022-03-21
,,4000029577,10,2022-03-21,1,,100,,2022-03-21
,,4000029578,10,2022-03-21,1,,100,,2022-03-21
,,4000029579,10,2022-03-21,1,,100,,2022-03-21
,,4000029580,10,2022-03-21,1,,100,,2022-03-21
,,4000029581,10,2022-03-21,1,,100,,2022-03-21
,,4000029582,10,2022-03-21,1,,100,,2022-03-21
,,4000029583,10,2022-03-21,1,,100,,2022-03-21
,,4000029584,10,2022-03-21,1,,100,,2022-03-21
,,4000029585,10,2022-03-21,1,,100,,2022-03-21
,,4000029586,10,2022-03-21,1,,100,,2022-03-21
,,4000029587,10,2022-03-21,1,,100,,2022-03-21
,,4000029588,10,2022-03-21,1,,100,,2022-03-21
,,4000029589,10,2022-03-21,1,,100,,2022-03-21
,,4000029590,10,2022-03-21,1,,100,,2022-03-21
,,4000029591,10,2022-03-21,1,,100,,2022-03-21
,,4000029592,10,2022-03-21,1,,100,,2022-03-21
,,4000029593,10,2022-03-21,1,,100,,2022-03-21
,,4000029594,10,2022-03-21,1,,100,,2022-03-21
,,4000029595,10,2022-03-21,1,,100,,2022-03-21
,,4000048159,10,2022-03-21,1,,100,,2022-03-21
,,4000048160,10,2022-03-21,1,,100,,2022-03-21
,,4000048161,10,2022-03-21,1,,100,,2022-03-21
,,4000048162,10,2022-03-21,1,,100,,2022-03-21
,,4000048163,10,2022-03-21,1,,100,,2022-03-21
,,4000048164,10,2022-03-21,1,,100,,2022-03-21
,,4000048165,10,2022-03-21,1,,100,,2022-03-21
,,4000048166,10,2022-03-21,1,,100,,2022-03-21
,,4000048167,10,2022-03-21,1,,100,,2022-03-21
,,4000048168,10,2022-03-21,1,,100,,2022-03-21
,,4000048169,10,2022-03-21,1,,100,,2022-03-21
,,4000048170,10,2022-03-21,1,,100,,2022-03-21
,,4000048171,10,2022-03-21,1,,100,,2022-03-21
,,4000048172,10,2022-03-21,1,,100,,2022-03-21
,,4000048173,10,2022-03-21,1,,100,,2022-03-21
,,4000048174,10,2022-03-21,1,,100,,2022-03-21
,,4000048175,10,2022-03-21,1,,100,,2022-03-21
,,4000048176,10,2022-03-21,1,,100,,2022-03-21
,,4000048177,10,2022-03-21,1,,100,,2022-03-21
,,4000048178,10,2022-03-21,1,,100,,2022-03-21
,,4000048179,10,2022-03-21,1,,100,,2022-03-21
,,4000048180,10,2022-03-21,1,,100,,2022-03-21
,,4000048181,10,2022-03-21,1,,100,,2022-03-21
,,4000048182,10,2022-03-21,1,,100,,2022-03-21
,,4000048183,10,2022-03-21,1,,100,,2022-03-21
,,4000048184,10,2022-03-21,1,,100,,2022-03-21
,,4000048185,10,2022-03-21,1,,100,,2022-03-21
,,4000048186,10,2022-03-21,1,,100,,2022-03-21
,,4000048187,10,2022-03-21,1,,100,,2022-03-21
,,4000048188,10,2022-03-21,1,,100,,2022-03-21
,,4000048189,10,2022-03-21,1,,100,,2022-03-21
,,4000048190,10,2022-03-21,1,,100,,2022-03-21
,,4000048191,10,2022-03-21,1,,100,,2022-03-21
,,4000048192,10,2022-03-21,1,,100,,2022-03-21
,,4000048193,10,2022-03-21,1,,100,,2022-03-21
,,4000048194,10,2022-03-21,1,,100,,2022-03-21
,,4000048195,10,2022-03-21,1,,100,,2022-03-21
,,4000048196,10,2022-03-21,1,,100,,2022-03-21
,,4000048197,10,2022-03-21,1,,100,,2022-03-21
,,4000048198,10,2022-03-21,1,,100,,2022-03-21
,,4000048199,10,2022-03-21,1,,100,,2022-03-21
,,4000048200,10,2022-03-21,1,,100,,2022-03-21
,,4000048201,10,2022-03-21,1,,100,,2022-03-21
,,4000048202,10,2022-03-21,1,,100,,2022-03-21
,,4000048203,10,2022-03-21,1,,100,,2022-03-21
,,4000048204,10,2022-03-21,1,,100,,2022-03-21
,,4000048205,10,2022-03-21,1,,100,,2022-03-21
,,4000048206,10,2022-03-21,1,,100,,2022-03-21
,,4000048207,10,2022-03-21,1,,100,,2022-03-21
,,4000048208,10,2022-03-21,1,,100,,2022-03-21
,,4000048209,10,2022-03-21,1,,100,,2022-03-21
,,4000048210,10,2022-03-21,1,,100,,2022-03-21
,,4000048211,10,2022-03-21,1,,100,,2022-03-21
,,4000048212,10,2022-03-21,1,,100,,2022-03-21
,,4000048213,10,2022-03-21,1,,100,,2022-03-21
,,4000048214,10,2022-03-21,1,,100,,2022-03-21
,,4000048215,10,2022-03-21,1,,100,,2022-03-21
,,4000048216,10,2022-03-21,1,,100,,2022-03-21
,,4000048217,10,2022-03-21,1,,100,,2022-03-21
,,4000048218,10,2022-03-21,1,,100,,2022-03-21
,,4000048219,10,2022-03-21,1,,100,,2022-03-21
,,4000048220,10,2022-03-21,1,,100,,2022-03-21
,,4000048221,10,2022-03-21,1,,100,,2022-03-21
,,4000048222,10,2022-03-21,1,,100,,2022-03-21
,,4000048223,10,2022-03-21,1,,100,,2022-03-21
,,4000048224,10,2022-03-21,1,,100,,2022-03-21
,,4000048225,10,2022-03-21,1,,100,,2022-03-21
,,4000048226,10,2022-03-21,1,,100,,2022-03-21
,,4000048227,10,2022-03-21,1,,100,,2022-03-21
,,4000048228,10,2022-03-21,1,,100,,2022-03-21
,,4000048229,10,2022-03-21,1,,100,,2022-03-21
,,4000048230,10,2022-03-21,1,,100,,2022-03-21
,,4000048231,10,2022-03-21,1,,100,,2022-03-21
,,4000048232,10,2022-03-21,1,,100,,2022-03-21
,,4000048233,10,2022-03-21,1,,100,,2022-03-21
,,4000048234,10,2022-03-21,1,,100,,2022-03-21
,,4000048235,10,2022-03-21,1,,100,,2022-03-21
,,4000048236,10,2022-03-21,1,,100,,2022-03-21
,,4000048237,10,2022-03-21,1,,100,,2022-03-21
,,4000048238,10,2022-03-21,1,,100,,2022-03-21
,,4000048239,10,2022-03-21,1,,100,,2022-03-21
,,4000048240,10,2022-03-21,1,,100,,2022-03-21
,,4000048241,10,2022-03-21,1,,100,,2022-03-21
,,4000048242,10,2022-03-21,1,,100,,2022-03-21
,,4000048243,10,2022-03-21,1,,100,,2022-03-21
,,4000048244,10,2022-03-21,1,,100,,2022-03-21
,,4000048245,10,2022-03-21,1,,100,,2022-03-21
,,4000048246,10,2022-03-21,1,,100,,2022-03-21
,,4000048247,10,2022-03-21,1,,100,,2022-03-21
,,4000048248,10,2022-03-21,1,,100,,2022-03-21
,,4000048249,10,2022-03-21,1,,100,,2022-03-21
,,4000048250,10,2022-03-21,1,,100,,2022-03-21
,,4000048251,10,2022-03-21,1,,100,,2022-03-21
,,4000048252,10,2022-03-21,1,,100,,2022-03-21
,,4000048253,10,2022-03-21,1,,100,,2022-03-21
,,4000048254,10,2022-03-21,1,,100,,2022-03-21
,,4000048255,10,2022-03-21,1,,100,,2022-03-21
,,4000048256,10,2022-03-21,1,,100,,2022-03-21
,,4000048257,10,2022-03-21,1,,100,,2022-03-21
,,4000048258,10,2022-03-21,1,,100,,2022-03-21
,,4000048259,10,2022-03-21,1,,100,,2022-03-21
,,4000048260,10,2022-03-21,1,,100,,2022-03-21
,,4000048261,10,2022-03-21,1,,100,,2022-03-21
,,4000048262,10,2022-03-21,1,,100,,2022-03-21
,,4000048263,10,2022-03-21,1,,100,,2022-03-21
,,4000048264,10,2022-03-21,1,,100,,2022-03-21
,,4000048265,10,2022-03-21,1,,100,,2022-03-21
,,4000048266,10,2022-03-21,1,,100,,2022-03-21
,,4000048267,10,2022-03-21,1,,100,,2022-03-21
,,4000048268,10,2022-03-21,1,,100,,2022-03-21
,,4000048269,10,2022-03-21,1,,100,,2022-03-21
,,4000048270,10,2022-03-21,1,,100,,2022-03-21
,,4000048271,10,2022-03-21,1,,100,,2022-03-21
,,4000048272,10,2022-03-21,1,,100,,2022-03-21
,,4000048273,10,2022-03-21,1,,100,,2022-03-21
,,4000048274,10,2022-03-21,1,,100,,2022-03-21
,,4000048275,10,2022-03-21,1,,100,,2022-03-21
,,4000048276,10,2022-03-21,1,,100,,2022-03-21
,,4000048277,10,2022-03-21,1,,100,,2022-03-21
,,4000048278,10,2022-03-21,1,,100,,2022-03-21
,,4000048279,10,2022-03-21,1,,100,,2022-03-21
,,4000048280,10,2022-03-21,1,,100,,2022-03-21
,,4000048281,10,2022-03-21,1,,100,,2022-03-21
,,4000048282,10,2022-03-21,1,,100,,2022-03-21
,,4000048283,10,2022-03-21,1,,100,,2022-03-21
,,4000048284,10,2022-03-21,1,,100,,2022-03-21
,,4000048285,10,2022-03-21,1,,100,,2022-03-21
,,4000048286,10,2022-03-21,1,,100,,2022-03-21
,,4000048287,10,2022-03-21,1,,100,,2022-03-21
,,4000048288,10,2022-03-21,1,,100,,2022-03-21
,,4000048289,10,2022-03-21,1,,100,,2022-03-21
,,4000048290,10,2022-03-21,1,,100,,2022-03-21
,,4000048291,10,2022-03-21,1,,100,,2022-03-21
,,4000048292,10,2022-03-21,1,,100,,2022-03-21
,,4000048293,10,2022-03-21,1,,100,,2022-03-21
,,4000048294,10,2022-03-21,1,,100,,2022-03-21
,,4000048295,10,2022-03-21,1,,100,,2022-03-21
,,4000048296,10,2022-03-21,1,,100,,2022-03-21
,,4000048297,10,2022-03-21,1,,100,,2022-03-21
,,4000048298,10,2022-03-21,1,,100,,2022-03-21
,,4000048299,10,2022-03-21,1,,100,,2022-03-21
,,4000048300,10,2022-03-21,1,,100,,2022-03-21
,,4000048301,10,2022-03-21,1,,100,,2022-03-21
,,4000048302,10,2022-03-21,1,,100,,2022-03-21
,,4000048303,10,2022-03-21,1,,100,,2022-03-21
,,4000048304,10,2022-03-21,1,,100,,2022-03-21
,,4000048305,10,2022-03-21,1,,100,,2022-03-21
,,4000048306,10,2022-03-21,1,,100,,2022-03-21
,,4000048307,10,2022-03-21,1,,100,,2022-03-21
,,4000048308,10,2022-03-21,1,,100,,2022-03-21
,,4000048309,10,2022-03-21,1,,100,,2022-03-21
,,4000048310,10,2022-03-21,1,,100,,2022-03-21
,,4000048311,10,2022-03-21,1,,100,,2022-03-21
,,4000048312,10,2022-03-21,1,,100,,2022-03-21
,,4000048313,10,2022-03-21,1,,100,,2022-03-21
,,4000048314,10,2022-03-21,1,,100,,2022-03-21
,,4000048315,10,2022-03-21,1,,100,,2022-03-21
,,4000048316,10,2022-03-21,1,,100,,2022-03-21
,,4000048317,10,2022-03-21,1,,100,,2022-03-21
,,4000048318,10,2022-03-21,1,,100,,2022-03-21
,,4000048319,10,2022-03-21,1,,100,,2022-03-21
,,4000048320,10,2022-03-21,1,,100,,2022-03-21
,,4000048321,10,2022-03-21,1,,100,,2022-03-21
,,4000048322,10,2022-03-21,1,,100,,2022-03-21
,,4000048323,10,2022-03-21,1,,100,,2022-03-21
,,4000048324,10,2022-03-21,1,,100,,2022-03-21
,,4000048325,10,2022-03-21,1,,100,,2022-03-21
,,4000048326,10,2022-03-21,1,,100,,2022-03-21
,,4000048327,10,2022-03-21,1,,100,,2022-03-21
,,4000048328,10,2022-03-21,1,,100,,2022-03-21
,,4000048329,10,2022-03-21,1,,100,,2022-03-21
,,4000048330,10,2022-03-21,1,,100,,2022-03-21
,,4000048331,10,2022-03-21,1,,100,,2022-03-21
,,4000048332,10,2022-03-21,1,,100,,2022-03-21
,,4000048333,10,2022-03-21,1,,100,,2022-03-21
,,4000048334,10,2022-03-21,1,,100,,2022-03-21
,,4000048335,10,2022-03-21,1,,100,,2022-03-21
,,4000048336,10,2022-03-21,1,,100,,2022-03-21
,,4000048337,10,2022-03-21,1,,100,,2022-03-21
,,4000048338,10,2022-03-21,1,,100,,2022-03-21
,,4000048339,10,2022-03-21,1,,100,,2022-03-21
,,4000048340,10,2022-03-21,1,,100,,2022-03-21
,,4000048341,10,2022-03-21,1,,100,,2022-03-21
,,4000048342,10,2022-03-21,1,,100,,2022-03-21
,,4000048343,10,2022-03-21,1,,100,,2022-03-21
,,4000048344,10,2022-03-21,1,,100,,2022-03-21
,,4000048345,10,2022-03-21,1,,100,,2022-03-21
,,4000048346,10,2022-03-21,1,,100,,2022-03-21
,,4000048347,10,2022-03-21,1,,100,,2022-03-21
,,4000048348,10,2022-03-21,1,,100,,2022-03-21
,,4000048349,10,2022-03-21,1,,100,,2022-03-21
,,4000048350,10,2022-03-21,1,,100,,2022-03-21
,,4000048351,10,2022-03-21,1,,100,,2022-03-21
,,4000048352,10,2022-03-21,1,,100,,2022-03-21
,,4000048353,10,2022-03-21,1,,100,,2022-03-21
,,4000048354,10,2022-03-21,1,,100,,2022-03-21
,,4000048355,10,2022-03-21,1,,100,,2022-03-21
,,4000048356,10,2022-03-21,1,,100,,2022-03-21
,,4000048357,10,2022-03-21,1,,100,,2022-03-21
,,4000048358,10,2022-03-21,1,,100,,2022-03-21
,,4000048359,10,2022-03-21,1,,100,,2022-03-21
,,4000048360,10,2022-03-21,1,,100,,2022-03-21
,,4000048361,10,2022-03-21,1,,100,,2022-03-21
,,4000048362,10,2022-03-21,1,,100,,2022-03-21
,,4000048363,10,2022-03-21,1,,100,,2022-03-21
,,4000048364,10,2022-03-21,1,,100,,2022-03-21
,,4000048365,10,2022-03-21,1,,100,,2022-03-21
,,4000048366,10,2022-03-21,1,,100,,2022-03-21
,,4000048367,10,2022-03-21,1,,100,,2022-03-21
,,4000048368,10,2022-03-21,1,,100,,2022-03-21
,,4000048369,10,2022-03-21,1,,100,,2022-03-21
,,4000048370,10,2022-03-21,1,,100,,2022-03-21
,,4000048371,10,2022-03-21,1,,100,,2022-03-21
,,4000048372,10,2022-03-21,1,,100,,2022-03-21
,,4000048373,10,2022-03-21,1,,100,,2022-03-21
,,4000048374,10,2022-03-21,1,,100,,2022-03-21
,,4000048375,10,2022-03-21,1,,100,,2022-03-21
,,4000048376,10,2022-03-21,1,,100,,2022-03-21
,,4000048377,10,2022-03-21,1,,100,,2022-03-21
,,4000048378,10,2022-03-21,1,,100,,2022-03-21
,,4000048379,10,2022-03-21,1,,100,,2022-03-21
,,4000048380,10,2022-03-21,1,,100,,2022-03-21
,,4000048381,10,2022-03-21,1,,100,,2022-03-21
,,4000048382,10,2022-03-21,1,,100,,2022-03-21
,,4000048383,10,2022-03-21,1,,100,,2022-03-21
,,4000048384,10,2022-03-21,1,,100,,2022-03-21
,,4000048385,10,2022-03-21,1,,100,,2022-03-21
,,4000048386,10,2022-03-21,1,,100,,2022-03-21
,,4000048387,10,2022-03-21,1,,100,,2022-03-21
,,4000048388,10,2022-03-21,1,,100,,2022-03-21
,,4000048389,10,2022-03-21,1,,100,,2022-03-21
,,4000048390,10,2022-03-21,1,,100,,2022-03-21
,,4000048391,10,2022-03-21,1,,100,,2022-03-21
,,4000048392,10,2022-03-21,1,,100,,2022-03-21
,,4000048393,10,2022-03-21,1,,100,,2022-03-21
,,4000048394,10,2022-03-21,1,,100,,2022-03-21
,,4000048395,10,2022-03-21,1,,100,,2022-03-21
,,4000048396,10,2022-03-21,1,,100,,2022-03-21
,,4000048397,10,2022-03-21,1,,100,,2022-03-21
,,4000048398,10,2022-03-21,1,,100,,2022-03-21
,,4000048399,10,2022-03-21,1,,100,,2022-03-21
,,4000048400,10,2022-03-21,1,,100,,2022-03-21
,,4000048401,10,2022-03-21,1,,100,,2022-03-21
,,4000048402,10,2022-03-21,1,,100,,2022-03-21
,,4000048403,10,2022-03-21,1,,100,,2022-03-21
,,4000048404,10,2022-03-21,1,,100,,2022-03-21
,,4000048405,10,2022-03-21,1,,100,,2022-03-21
,,4000048406,10,2022-03-21,1,,100,,2022-03-21
,,4000048407,10,2022-03-21,1,,100,,2022-03-21
,,4000048408,10,2022-03-22,1,,100,,2022-03-22
,,4000048409,10,2022-03-22,1,,100,,2022-03-22
,,4000048410,10,2022-03-22,1,,100,,2022-03-22
,,4000048411,10,2022-03-22,1,,100,,2022-03-22
,,4000048412,10,2022-03-22,1,,100,,2022-03-22
,,4000048413,10,2022-03-22,1,,100,,2022-03-22
,,4000048414,10,2022-03-22,1,,100,,2022-03-22
,,4000048415,10,2022-03-22,1,,100,,2022-03-22
,,4000048416,10,2022-03-22,1,,100,,2022-03-22
,,4000048417,10,2022-03-22,1,,100,,2022-03-22
,,4000048418,10,2022-03-22,1,,100,,2022-03-22
,,4000048419,10,2022-03-22,1,,100,,2022-03-22
,,4000048420,10,2022-03-22,1,,100,,2022-03-22
,,4000048421,10,2022-03-22,1,,100,,2022-03-22
,,4000048422,10,2022-03-22,1,,100,,2022-03-22
,,4000048423,10,2022-03-22,1,,100,,2022-03-22
,,4000048424,10,2022-03-22,1,,100,,2022-03-22
,,4000048425,10,2022-03-22,1,,100,,2022-03-22
,,4000048426,10,2022-03-22,1,,100,,2022-03-22
,,4000048427,10,2022-03-22,1,,100,,2022-03-22
,,4000048428,10,2022-03-22,1,,100,,2022-03-22
,,4000048429,10,2022-03-22,1,,100,,2022-03-22
,,4000048430,10,2022-03-22,1,,100,,2022-03-22
,,4000048431,10,2022-03-22,1,,100,,2022-03-22
